iso3,rank,fsi_total,c1_security_apparatus,c2_factionalized_elites,c3_group_grievance,e1_economy,e2_economic_inequality,e3_human_flight_and_brain_drain,p1_state_legitimacy,p2_public_services,p3_human_rights,s1_demographic_pressures,s2_refugees_and_idps,x1_external_intervention,year,change_from_previous_year
GBR,160th,33.2,2.7,3.5,5.0,4.1,3.6,2.1,1.6,2.3,1.8,2.5,2.7,1.3,2013,
GBR,161st,34.3,2.8,3.5,5.3,4.0,3.4,2.1,1.7,2.4,2.1,2.8,2.7,1.5,2014,
GBR,161st,33.4,2.5,3.5,5.6,3.9,3.7,2.1,2.0,2.1,1.8,2.6,2.4,1.2,2015,
GBR,162nd,32.4,2.4,3.5,5.9,3.8,3.8,1.8,1.7,1.8,1.9,2.6,2.2,1.0,2016,
GBR,160th,33.2,2.7,4.5,6.4,3.6,3.6,2.1,1.5,1.6,1.7,2.4,2.1,1.0,2017,
GBR,159th,34.29882224337588,3.2,5.0,6.4,3.6,3.7,2.421626353274098,1.8,1.3472112469160173,1.7836200764450427,2.1,1.9463645667407221,1.0,2018,
GBR,155th,36.7,3.5,5.5,6.4,3.9,4.0,2.5,2.3,1.5,1.5,1.9,1.6,2.0,2019,2.4
GBR,149th,38.260475361020404,3.8,5.8,6.4,4.4,3.7,2.4995340205209047,2.9,1.6062945821150745,1.8,1.6209380373460949,1.7337087210383308,2.0,2020,1.6604753610204053
GBR,150th,41.50000000000001,3.5,5.8,6.1,5.2,3.5,2.5,3.2,2.6,2.1,3.6,1.7,1.7,2021,
GBR,150th,40.599999999999994,3.2,5.8,6.1,4.7,3.2,2.4,3.3,2.3,2.4,3.9,1.9,1.4,2022,
GBR,148th,41.9,2.9,5.8,6.1,5.0,3.7,2.4,3.6,2.6,2.7,3.4,2.4,1.3,2023,
GEO,47th,86.4,7.9,9.0,8.0,6.0,6.9,5.5,8.4,6.0,6.9,5.8,7.5,8.5,2011,
GEO,51st,84.8,7.6,9.1,8.3,6.3,6.6,5.2,8.5,5.7,6.7,5.5,7.2,8.2,2012,
GEO,55th,84.2,7.9,9.4,8.0,6.4,6.3,5.2,8.6,5.4,6.4,5.2,7.5,7.9,2013,
GEO,63rd,82.7,7.6,9.5,8.0,6.3,6.2,5.5,8.7,5.1,6.1,4.9,7.2,7.6,2014,
GEO,70th,79.2,7.3,9.1,7.8,5.8,5.9,5.4,8.8,4.8,5.8,3.9,7.4,7.3,2015,
GEO,72nd,78.9,7.0,9.1,8.1,5.6,5.7,5.1,8.5,4.5,5.8,4.2,7.7,7.6,2016,
GEO,79th,76.5,6.8,9.1,7.9,5.5,5.5,4.9,8.3,4.3,5.6,3.7,7.5,7.4,2017,
GEO,83rd,74.00003923403446,6.5,9.1,7.6000000000000005,5.8,5.2,4.6000000000000005,8.0,4.0,5.3,3.4000000000000004,7.2,7.30003923403446,2018,
GEO,81st,72.0,6.2,9.1,7.3,5.6,4.9,4.9,8.1,3.7,5.0,3.1,6.9,7.2,2019,-2.0
GEO,80th,71.15229518395927,5.9,9.1,7.6,5.3,4.6000000000000005,5.2,8.5,3.4000000000000004,5.1,2.952295183959258,6.6000000000000005,6.9,2020,-0.8477048160407414
GEO,79th,72.6,5.6,9.1,7.3,5.7,4.4,5.5,8.2,4.4,4.8,4.5,6.3,6.8,2021,
GEO,80th,71.8,5.3,9.1,7.0,5.5,4.3,5.8,8.3,4.1,4.9,5.0,6.0,6.5,2022,
GEO,79th,71.89999999999999,5.0,8.8,7.1,5.3,4.4,6.5,8.0,3.8,5.0,4.7,6.5,6.8,2023,
GHA,114th,67.7,3.0,4.2,5.5,6.1,6.3,7.6,4.8,7.7,4.5,6.8,5.5,5.6,2011,
GHA,112th,67.5,3.3,4.7,5.2,6.0,6.2,7.6,4.8,7.6,4.5,6.7,5.2,5.7,2012,
GHA,110th,69.1,3.8,5.0,4.9,6.1,6.5,7.3,5.1,7.6,4.7,6.7,5.5,6.0,2013,
GHA,108th,70.7,4.1,5.0,4.9,6.0,6.8,7.3,4.8,7.9,4.9,6.9,5.8,6.3,2014,
GHA,100th,71.8,4.1,4.9,4.6,6.3,7.1,7.6,5.0,7.9,5.2,7.1,5.5,6.6,2015,
GHA,102nd,71.2,3.8,4.9,4.6,6.6,6.8,7.9,4.7,7.4,5.3,7.1,5.2,6.9,2016,
GHA,108th,69.7,3.8,5.2,4.4,6.1,6.6,8.2,4.2,7.8,5.1,6.6,5.0,6.7,2017,
GHA,108th,68.1221863165064,4.3,4.9,4.1000000000000005,6.0,6.3,8.094399298565637,3.9000000000000004,7.5,5.030008048566902,6.699999999999999,4.7,6.597778969373875,2018,
GHA,110th,65.9,4.6,4.9,3.8,5.7,6.0,7.8,3.6,7.2,5.0,6.6,4.4,6.3,2019,-2.3
GHA,108th,64.15816913182405,4.8999999999999995,4.9,3.5,5.4,5.970653455759196,7.5,3.3000000000000003,6.9,4.7,6.787515676064867,4.3,6.0,2020,-1.7418308681759358
GHA,113th,63.900000000000006,4.6,5.4,3.2,5.5,6.4,7.2,3.2,7.4,4.4,6.9,4.0,5.7,2021,
GHA,108th,63.0,4.3,5.9,3.3,5.3,6.3,7.1,3.2,7.1,4.1,7.2,3.8,5.4,2022,
GHA,107th,62.29999999999999,4.0,5.9,3.0,5.8,6.6,6.8,3.2,6.8,3.8,7.4,3.5,5.5,2023,
GIN,11th,102.5,9.3,9.2,7.9,8.6,8.4,8.3,9.4,8.7,9.2,8.2,7.7,7.6,2011,
GIN,12th,101.9,9.4,9.2,7.9,8.9,8.1,8.0,9.5,8.6,8.7,8.3,8.0,7.3,2012,
GIN,14th,101.3,9.1,8.9,7.6,9.2,8.2,7.7,9.8,8.9,8.4,8.4,8.2,7.0,2013,
GIN,12th,102.7,9.2,9.6,8.4,8.9,7.9,7.5,9.9,9.2,8.5,8.0,8.3,7.3,2014,
GIN,10th,104.9,8.9,9.6,8.7,9.2,7.6,7.2,9.9,9.8,8.2,9.0,8.7,8.1,2015,
GIN,12th,103.8,9.0,9.9,8.8,9.4,7.4,7.5,9.8,9.2,7.9,8.9,8.4,7.6,2016,
GIN,12th,102.4,8.8,9.6,8.6,9.2,7.7,7.4,9.6,9.5,7.7,8.7,8.2,7.4,2017,
GIN,13th,101.6167424753827,8.9,9.6,8.9,8.899999999999999,7.621074351772317,7.4012197489985,9.7,9.394448374611885,7.4,8.799999999999999,7.8999999999999995,7.1000000000000005,2018,
GIN,11th,99.4,8.6,9.6,9.1,8.6,7.3,7.1,9.8,9.2,7.1,8.6,7.6,6.8,2019,-2.2
GIN,15th,97.16761117146424,8.299999999999999,9.6,9.17661260795946,8.299999999999999,7.0,6.8,9.9,9.190998563504802,6.8,8.299999999999999,7.3,6.5,2020,-2.232388828535739
GIN,14th,97.39999999999999,8.0,9.9,9.3,8.2,7.3,6.5,10.0,9.5,6.9,8.6,7.0,6.2,2021,
GIN,12th,99.6,9.0,10.0,9.7,7.9,7.6,6.4,10.0,9.7,7.0,9.1,6.5,6.7,2022,
GIN,14th,98.50000000000001,8.7,10.0,9.4,8.0,7.5,6.3,9.7,9.4,7.3,8.8,6.2,7.2,2023,
GMB,69th,80.9,6.1,6.8,4.0,7.1,6.6,6.5,7.5,7.0,7.5,7.9,6.4,7.5,2011,
GMB,63rd,80.6,5.8,6.8,3.7,7.4,6.5,6.8,7.8,7.2,7.5,7.8,6.1,7.2,2012,
GMB,62nd,81.8,5.5,6.8,3.7,7.8,6.8,7.1,7.6,7.5,8.0,7.7,6.4,6.9,2013,
GMB,59th,83.1,5.2,6.8,3.7,7.5,7.1,7.4,7.5,7.8,8.3,7.9,6.7,7.2,2014,
GMB,51st,85.4,6.0,6.8,3.7,7.8,7.2,7.7,7.8,7.7,8.6,8.2,6.4,7.5,2015,
GMB,48th,86.8,6.0,6.8,3.4,8.1,6.9,8.4,8.1,8.0,8.9,8.5,6.5,7.2,2016,
GMB,37th,89.4,6.3,7.8,3.8,8.4,6.9,8.3,8.6,7.8,9.4,8.3,6.8,7.0,2017,
GMB,42nd,87.06418531960836,6.6,7.7,3.5,8.700000000000001,6.6000000000000005,8.200000000000001,8.299999999999999,7.5,8.9,8.064185319608349,6.3,6.7,2018,
GMB,47th,83.9,6.3,7.7,3.2,8.4,6.3,7.9,7.8,7.3,8.4,8.2,6.0,6.4,2019,-3.2
GMB,51st,82.21463956781182,6.0,7.7,2.9000000000000004,8.1,6.0,7.6000000000000005,7.5,7.215577531075619,8.1,8.401335360906664,6.3,6.397726675829536,2020,-1.6853604321881814
GMB,55th,80.5,5.7,7.7,2.6,8.2,5.9,7.3,7.2,7.6,7.8,8.4,6.0,6.1,2021,
GMB,59th,78.6,5.4,7.7,2.7,7.9,5.8,7.2,6.9,7.7,7.3,8.5,5.7,5.8,2022,
GMB,67th,76.10000000000001,5.1,7.4,2.8,7.6,5.9,6.9,6.4,7.6,6.9,8.2,5.8,5.5,2023,
GNB,18th,98.3,9.3,9.2,5.4,8.7,8.1,7.4,9.2,8.4,7.8,8.7,7.2,8.8,2011,
GNB,15th,99.2,9.4,9.2,5.7,9.0,7.8,7.7,9.3,8.5,7.5,8.7,7.5,8.9,2012,
GNB,15th,101.1,9.5,9.7,5.7,8.7,8.1,8.0,9.7,8.8,7.6,8.4,7.8,9.0,2013,
GNB,16th,100.6,8.6,9.6,6.0,8.4,8.1,8.3,9.3,9.1,7.5,8.5,8.1,9.1,2014,
GNB,17th,99.9,8.8,9.6,5.7,8.7,8.4,8.5,9.0,9.2,7.2,8.2,7.8,8.8,2015,
GNB,17th,99.8,9.1,9.6,5.4,8.5,8.7,8.3,8.9,9.5,7.5,8.3,7.5,8.5,2016,
GNB,16th,99.5,8.9,9.6,5.2,8.3,9.1,8.1,9.2,9.4,7.5,8.6,7.3,8.3,2017,
GNB,16th,98.09458991085195,8.6,9.6,5.2,8.0,8.892293025360699,7.8,9.2,9.159794208749103,7.5,8.842502676742168,7.0,8.3,2018,
GNB,19th,95.5,8.3,9.6,4.9,7.7,9.2,7.5,8.9,8.9,7.2,8.5,6.7,8.0,2019,-2.6
GNB,23rd,92.90207550854626,8.0,9.6,4.6000000000000005,7.4,9.444563996884632,7.2,8.6,8.6,6.9,8.425046503230945,6.4324650084306905,7.7,2020,-2.497924491453733
GNB,27th,91.99999999999999,7.7,9.6,4.3,7.6,9.3,6.9,8.9,9.0,6.6,8.6,6.1,7.4,2021,
GNB,27th,91.3,7.4,9.6,4.0,7.5,9.4,6.8,9.0,9.1,6.3,8.9,5.8,7.5,2022,
GNB,31st,89.90000000000002,7.9,9.9,3.7,7.2,8.9,6.7,9.1,8.9,6.0,8.9,5.5,7.2,2023,
GNQ,41st,88.1,8.1,8.2,6.6,4.5,9.1,7.2,9.6,8.1,9.4,8.5,2.7,6.0,2011,
GNQ,43rd,86.3,7.8,8.2,6.6,4.8,8.8,6.9,9.4,7.8,9.1,8.2,3.0,5.7,2012,
GNQ,47th,86.1,7.5,8.2,6.6,4.5,9.1,6.6,9.6,7.6,9.4,8.3,3.3,5.5,2013,
GNQ,52nd,85.3,7.2,8.2,6.6,4.2,8.8,6.3,9.7,7.4,9.5,8.0,3.6,5.8,2014,
GNQ,54th,84.8,7.0,8.2,6.3,5.2,9.0,6.0,9.8,7.1,9.7,7.7,3.3,5.5,2015,
GNQ,53rd,85.2,6.7,8.2,6.3,6.2,8.9,5.7,9.9,7.4,9.4,7.7,3.6,5.2,2016,
GNQ,51st,85.0,6.5,8.2,6.3,6.5,8.7,5.5,9.8,7.9,9.2,7.5,3.9,5.0,2017,
GNQ,55th,83.39889583816712,6.2,8.2,6.0,6.223092511085566,8.399999999999999,5.2,9.785562547278078,8.004087412195869,8.899999999999999,7.58615336760761,4.2,4.7,2018,
GNQ,53rd,82.6,5.9,8.2,6.3,5.9,8.1,4.9,9.8,8.1,8.6,7.9,4.5,4.4,2019,-0.8
GNQ,45th,83.01620385538543,6.2,8.2,6.6,5.731406804954252,8.049823071355833,4.6000000000000005,9.83497397907534,8.4,8.299999999999999,8.200000000000001,4.8,4.1000000000000005,2020,0.41620385538542504
GNQ,44th,84.10000000000001,5.9,8.2,6.9,6.3,7.9,4.3,9.8,8.7,8.4,8.5,5.0,4.2,2021,
GNQ,39th,84.1,5.6,8.2,7.2,6.6,7.9,4.0,9.8,8.8,8.1,8.8,5.2,3.9,2022,
GNQ,42nd,84.4,5.9,8.2,7.5,6.7,7.6,3.7,9.9,8.5,8.2,9.1,5.5,3.6,2023,
GRC,143rd,47.4,3.8,2.5,4.5,5.1,4.3,4.4,4.9,3.8,3.1,4.1,2.6,4.3,2011,
GRC,138th,50.4,4.0,2.5,4.8,5.9,4.6,4.7,5.4,4.2,3.3,3.8,2.3,4.8,2012,
GRC,138th,50.6,3.9,3.0,4.8,6.4,4.3,4.4,5.4,3.9,3.0,4.3,2.0,5.1,2013,
GRC,137th,52.1,4.2,3.5,5.1,6.5,4.0,4.1,6.4,3.6,3.7,3.5,1.9,5.6,2014,
GRC,134th,52.6,4.5,3.7,5.0,6.5,4.2,3.8,6.5,3.9,3.4,3.6,1.6,5.9,2015,
GRC,130th,55.9,4.2,3.8,5.1,7.0,3.9,3.5,6.2,4.0,3.2,3.9,5.0,6.1,2016,
GRC,127th,57.5,4.5,4.1,5.4,6.5,3.7,3.3,6.7,3.8,3.2,3.7,6.5,6.1,2017,
GRC,128th,55.28241010073139,4.418852145311638,4.1,5.1000000000000005,6.2,3.4000000000000004,3.0,6.4,3.5,3.163557955419745,4.2,6.0,5.8,2018,
GRC,129th,53.9,4.3,4.1,4.8,5.7,2.9,3.3,6.1,3.8,3.3,3.9,5.7,6.1,2019,-1.4
GRC,127th,52.14869722028766,4.248697220287658,4.1,4.5,5.2,2.6,3.5999999999999996,5.8,3.5,3.0,3.4,5.8,6.3999999999999995,2020,-1.8513027797123414
GRC,128th,54.49999999999999,3.9,4.1,4.2,6.0,2.9,3.9,5.5,4.0,3.3,3.9,5.9,6.9,2021,
GRC,124th,55.8,3.6,4.1,4.3,5.7,2.9,4.1,5.8,4.3,3.6,4.4,5.6,7.4,2022,
GRC,123rd,55.099999999999994,3.3,4.1,4.0,6.0,3.2,4.0,5.8,4.3,3.9,4.1,5.3,7.1,2023,
GRD,120th,66.4,5.3,5.6,3.9,5.7,6.5,8.0,6.2,4.2,4.3,5.8,3.2,7.7,2011,
GRD,121st,65.0,5.3,5.6,3.9,6.0,6.2,8.2,6.2,3.9,4.0,5.5,2.9,7.4,2012,
GRD,120th,64.6,5.3,5.6,3.9,5.8,5.9,8.5,6.2,3.6,3.7,5.2,3.2,7.7,2013,
GRD,118th,65.2,5.3,5.6,3.9,6.1,5.6,8.2,6.2,3.9,4.0,5.5,3.5,7.4,2014,
GRD,120th,63.5,5.6,5.6,3.8,5.9,5.3,8.4,5.9,3.7,3.7,5.2,3.2,7.1,2015,
GRD,122nd,63.0,5.9,5.6,3.8,6.2,5.0,8.6,5.6,4.0,3.4,4.9,3.2,6.8,2016,
GRD,123rd,61.5,5.7,5.6,3.8,6.0,4.8,8.4,5.4,3.8,3.2,4.7,3.0,7.1,2017,
GRD,123rd,59.9,5.5,5.6,3.6,5.8,4.6,8.2,5.2,3.6,3.0,4.5,2.9,7.3999999999999995,2018,
GRD,123rd,57.6,5.2,5.6,3.6,5.6,4.6,7.9,4.9,3.6,2.7,4.2,2.6,7.1,2019,-2.3
GRD,125th,55.24684546356435,5.0909139713931175,5.6,3.6,5.3,4.6,7.755931492171244,4.6000000000000005,3.3000000000000003,2.4000000000000004,3.9000000000000004,2.3,6.8,2020,-2.3531545364356385
GRD,126th,56.099999999999994,4.8,5.6,3.6,6.3,4.9,7.5,4.3,4.4,2.1,3.9,2.2,6.5,2021,
GRD,126th,54.3,4.5,5.6,3.6,6.2,4.6,7.4,4.0,4.1,1.8,4.4,1.9,6.2,2022,
GRD,127th,53.699999999999996,4.8,5.6,3.6,5.9,4.6,7.7,3.7,4.1,1.5,4.1,2.2,5.9,2023,
GTM,72nd,80.1,7.6,6.0,6.9,6.5,7.7,6.5,6.8,6.9,6.9,7.3,5.6,5.3,2011,
GTM,70th,79.4,7.3,6.0,7.1,6.1,7.6,6.8,6.8,6.7,6.7,7.0,5.9,5.4,2012,
GTM,70th,80.7,7.0,6.0,7.3,6.1,8.1,7.1,6.9,6.9,6.6,7.3,6.0,5.4,2013,
GTM,66th,80.3,6.7,6.0,7.6,6.1,7.9,6.8,6.5,7.1,6.7,7.2,6.0,5.7,2014,
GTM,64th,80.4,7.0,6.0,7.9,6.0,8.0,6.7,6.6,7.4,6.6,7.3,5.5,5.4,2015,
GTM,61st,83.2,7.3,6.8,8.2,5.7,8.3,7.0,6.7,7.7,6.9,7.4,5.8,5.4,2016,
GTM,57th,83.1,7.6,7.1,8.5,5.5,8.1,7.3,6.5,7.5,7.2,7.0,5.6,5.2,2017,
GTM,59th,81.83670919240136,7.3233661435936614,7.1,8.8,5.417750099978427,7.8,7.2,6.6,7.2,7.095592948829266,7.1,5.3,4.9,2018,
GTM,57th,81.4,7.1,7.1,9.1,5.1,7.5,7.3,6.7,6.9,7.3,7.2,5.4,4.6,2019,-0.4
GTM,58th,79.17634843834767,7.0856763412485915,7.1,9.4,4.8,7.2,7.2,6.4,6.690672097099105,7.0,6.9,5.1000000000000005,4.3,2020,-2.1236515616523013
GTM,59th,79.4,6.8,7.1,9.4,5.0,7.1,7.1,6.5,7.2,7.2,7.2,4.8,4.0,2021,
GTM,64th,77.5,6.5,7.1,9.3,4.6,6.8,6.8,6.6,6.9,7.3,7.0,4.9,3.7,2022,
GTM,64th,77.3,6.2,7.1,9.3,4.7,6.5,6.5,6.8,6.8,7.6,7.1,5.3,3.4,2023,
GUY,100th,72.6,6.3,5.1,5.9,6.4,7.4,8.4,6.5,5.5,5.0,6.4,3.6,6.0,2011,
GUY,104th,71.4,6.1,5.1,6.2,6.1,7.1,8.6,6.5,5.7,4.7,6.1,3.5,5.7,2012,
GUY,107th,70.8,5.8,5.1,5.9,6.6,6.8,8.5,6.2,6.0,4.4,5.8,3.8,5.9,2013,
GUY,106th,71.0,5.5,5.1,6.2,6.7,6.5,8.8,5.6,6.3,4.1,5.9,4.1,6.2,2014,
GUY,107th,70.5,5.8,5.1,6.5,6.2,6.2,9.1,5.9,6.1,3.9,5.6,3.6,6.5,2015,
GUY,104th,70.9,6.1,5.1,6.4,6.1,5.9,9.4,5.6,6.4,3.6,5.5,3.8,7.0,2016,
GUY,100th,71.3,6.4,5.1,6.7,6.0,5.7,9.4,5.4,6.2,3.5,5.8,3.8,7.3,2017,
GUY,98th,70.35847016331266,6.626777417812772,5.1,7.0,6.082149789170812,5.4,9.1,5.1000000000000005,5.9,3.3983474857674034,5.8999999999999995,3.751195470561666,7.0,2018,
GUY,99th,68.2,6.7,5.1,6.7,5.8,5.1,8.8,4.8,5.6,3.4,5.6,3.5,7.1,2019,-2.2
GUY,101st,65.95105985340093,6.798281028476842,5.1,6.4,5.5,4.8,8.5,4.5,5.422140575331912,3.2306382495921824,5.3,3.6,6.8,2020,-2.2489401465990637
GUY,106th,66.1,7.1,5.1,6.5,4.5,4.7,8.2,4.6,6.4,3.3,5.8,3.4,6.5,2021,
GUY,107th,64.19999999999999,6.8,5.1,6.2,4.0,4.4,8.1,4.5,6.4,3.1,6.1,3.3,6.2,2022,
GUY,109th,61.599999999999994,6.5,4.8,5.9,3.5,3.9,8.2,4.4,6.1,3.4,5.8,3.0,6.1,2023,
HND,78th,78.3,6.5,6.3,5.3,7.0,8.1,6.6,7.3,6.6,6.3,7.6,3.9,6.9,2011,
HND,75th,78.5,7.0,6.3,5.6,7.2,8.1,6.9,7.0,6.7,6.2,7.3,3.6,6.6,2012,
HND,75th,78.3,6.8,6.3,5.8,6.9,8.1,6.6,6.9,6.8,6.3,7.0,3.9,6.9,2013,
HND,75th,77.9,6.4,7.0,6.1,6.6,7.8,6.3,7.0,6.7,6.0,6.7,4.2,7.1,2014,
HND,76th,78.1,6.7,6.6,6.4,6.3,7.7,6.9,6.7,6.7,6.3,6.8,3.7,7.4,2015,
HND,68th,79.8,7.0,6.8,6.1,6.6,7.9,6.6,7.0,7.0,6.6,6.5,4.0,7.7,2016,
HND,68th,79.1,7.3,6.8,5.9,6.4,7.7,6.4,6.8,6.8,6.9,6.3,4.3,7.5,2017,
HND,68th,77.2624416679196,7.1319395871277536,6.8,5.6000000000000005,6.400894551952806,7.4,6.1000000000000005,6.8999999999999995,6.565812069152441,6.763795459686599,5.8,4.6,7.2,2018,
HND,64th,77.8,7.0,7.3,5.3,6.1,7.1,6.4,6.9,6.4,6.9,5.9,5.1,7.5,2019,0.6
HND,64th,76.78897699605234,7.165666999604573,7.0,5.0,5.8,6.8,6.423215358535094,7.0,6.518146537907986,6.881948100004684,5.6000000000000005,5.4,7.2,2020,-1.111023003947662
HND,59th,79.4,7.0,7.0,5.0,6.4,6.9,6.7,7.1,7.6,7.2,6.1,5.5,6.9,2021,
HND,58th,78.69999999999999,6.7,7.0,4.8,6.0,6.7,6.9,7.1,7.3,7.5,6.8,5.3,6.6,2022,
HND,57th,79.6,6.8,7.0,4.9,6.3,6.7,6.7,6.8,7.8,7.6,6.9,5.8,6.3,2023,
HRV,132nd,57.3,4.4,4.7,5.5,5.9,5.0,4.9,4.4,3.4,4.3,4.3,5.5,5.0,2011,
HRV,130th,56.3,4.7,4.7,5.6,5.4,4.7,4.7,4.2,3.2,4.6,4.0,5.2,5.3,2012,
HRV,135th,54.1,4.8,4.4,5.3,5.1,4.4,4.4,3.9,2.9,4.7,3.7,5.5,5.0,2013,
HRV,136th,52.9,4.5,4.4,5.6,5.0,4.1,4.6,3.7,3.2,4.4,3.5,5.2,4.7,2014,
HRV,137th,51.0,4.0,4.4,5.7,5.3,3.8,4.5,3.4,2.9,4.1,3.6,4.9,4.4,2015,
HRV,136th,52.4,3.7,4.4,6.0,5.5,3.5,4.2,3.1,2.6,3.8,3.3,7.5,4.8,2016,
HRV,138th,50.6,3.5,4.4,5.8,5.3,3.3,4.7,2.9,2.4,3.6,3.1,7.0,4.6,2017,
HRV,138th,48.71641829811867,3.2,4.4,5.5,5.6,3.0,4.4,2.6,2.516418298118672,3.3000000000000003,3.2,6.7,4.3,2018,
HRV,138th,47.5,3.0,4.4,5.2,5.3,2.7,4.9,2.3,2.6,3.2,2.9,6.4,4.6,2019,-1.3
HRV,138th,46.094521183346394,2.9301260473333772,4.4,4.9,5.0,2.4000000000000004,5.2,2.245160105788216,2.635809129120074,2.9000000000000004,2.6,6.1000000000000005,4.78342590110473,2020,-1.405478816653602
HRV,138th,49.800000000000004,2.6,4.4,4.9,5.7,2.8,5.7,2.3,3.1,2.6,4.6,6.6,4.5,2021,
HRV,137th,49.29999999999999,2.3,4.4,4.6,5.4,2.7,5.8,2.4,3.4,2.3,5.1,6.7,4.2,2022,
HRV,138th,48.699999999999996,2.0,4.4,4.3,5.7,2.9,6.1,2.3,2.9,2.0,4.8,6.8,4.5,2023,
HTI,5th,108.0,8.4,8.8,7.3,9.2,8.8,8.9,9.4,10.0,8.0,10.0,9.2,10.0,2011,
HTI,7th,104.9,8.2,9.0,7.0,9.5,8.6,8.8,9.3,9.3,7.7,9.5,8.1,9.7,2012,
HTI,8th,105.8,7.9,9.0,7.0,9.7,9.1,9.1,8.8,9.6,7.6,9.6,8.6,9.9,2013,
HTI,9th,104.3,7.5,9.1,7.0,9.4,9.3,9.1,8.9,9.5,7.5,8.7,8.5,9.8,2014,
HTI,11th,104.5,7.5,9.1,6.7,9.1,9.3,9.3,9.4,9.1,7.4,9.5,8.2,9.9,2015,
HTI,10th,105.1,7.9,9.6,6.7,8.9,9.5,9.0,9.4,9.4,7.7,9.2,7.9,9.9,2016,
HTI,11th,105.3,7.7,9.6,6.5,8.7,9.8,8.8,9.7,9.7,7.6,9.5,7.7,10.0,2017,
HTI,12th,101.96955214756449,7.4,9.6,6.2,8.399999999999999,9.5,8.700000000000001,8.7,9.439662818031914,7.429889329532554,9.0,7.7,9.9,2018,
HTI,12th,99.3,7.2,9.3,5.9,8.4,9.2,8.4,8.8,9.2,7.2,8.7,7.4,9.6,2019,-2.7
HTI,13th,97.67900000000002,6.9,9.579,5.6000000000000005,8.5,9.1,8.1,9.1,9.299999999999999,6.9,8.2,7.1000000000000005,9.299999999999999,2020,-1.6210000000000022
HTI,13th,97.49999999999999,6.6,9.6,5.3,8.9,9.2,8.1,8.8,9.6,7.1,8.2,7.1,9.0,2021,
HTI,11th,99.7,6.3,9.6,5.4,8.6,9.3,8.2,9.8,9.7,7.4,8.7,7.2,9.5,2022,
HTI,10th,102.89999999999999,6.8,9.7,5.5,8.9,9.2,8.3,9.9,9.8,8.7,8.8,7.7,9.6,2023,
HUN,142nd,48.7,2.5,4.7,3.5,5.4,5.5,4.5,5.4,3.7,3.0,3.1,3.1,4.3,2011,
HUN,141st,48.3,2.6,4.7,3.8,5.9,5.2,4.2,5.8,3.4,3.2,2.8,2.8,4.0,2012,
HUN,141st,47.6,2.3,4.8,4.1,6.0,4.9,3.9,5.9,3.1,3.4,2.5,2.9,3.8,2013,
HUN,141st,48.3,2.6,4.9,4.4,5.6,4.6,3.6,6.0,3.2,4.1,2.8,2.8,3.7,2014,
HUN,139th,49.1,2.4,5.3,4.7,5.9,4.3,3.3,6.6,3.3,4.5,2.3,2.5,4.0,2015,
HUN,135th,52.7,2.4,5.3,5.0,5.6,4.0,3.0,6.3,3.4,4.9,2.0,6.7,4.1,2016,
HUN,135th,52.0,2.7,5.3,4.8,5.4,3.8,3.3,6.1,3.2,5.2,1.8,6.5,3.9,2017,
HUN,134th,50.20431326900252,3.0,5.3,4.5,5.10431326900252,3.5,3.0,6.1,2.9000000000000004,5.2,1.5,6.2,3.9,2018,
HUN,134th,49.6,2.7,5.3,4.2,4.8,3.2,3.6,6.4,2.6,5.3,1.4,5.9,4.2,2019,-0.6
HUN,135th,47.62085657690617,2.5738140189769276,5.3,3.9000000000000004,4.5,2.9000000000000004,3.883504694173115,6.1000000000000005,2.4446404840578677,5.0,1.2515993931622165,5.6000000000000005,4.1672979865360436,2020,-1.9791434230938292
HUN,134th,51.09999999999999,2.4,5.3,3.6,5.0,2.9,4.0,6.4,3.4,5.3,3.3,5.6,3.9,2021,
HUN,133rd,50.8,2.1,5.3,3.6,4.7,2.6,4.0,6.5,3.1,5.8,3.8,5.7,3.6,2022,
HUN,135th,48.8,1.8,5.3,3.3,4.4,2.6,3.9,6.2,2.8,5.7,3.5,5.4,3.9,2023,
IDN,64th,81.6,7.1,7.0,6.6,6.4,7.5,6.9,6.7,6.5,6.3,7.4,6.6,6.5,2011,
IDN,63rd,80.6,7.1,7.0,7.1,6.0,7.2,6.6,6.7,6.2,6.8,7.4,6.3,6.2,2012,
IDN,76th,78.2,6.8,7.0,7.3,5.5,6.9,6.3,6.4,6.1,6.5,7.5,6.0,5.9,2013,
IDN,82nd,76.8,6.5,7.0,7.6,5.5,6.6,6.0,6.5,6.0,6.2,7.4,5.9,5.6,2014,
IDN,88th,75.0,6.2,7.0,7.3,5.2,6.3,6.3,5.6,6.0,6.8,7.1,5.9,5.3,2015,
IDN,86th,74.9,5.9,7.0,7.3,5.5,6.0,6.6,5.3,6.1,7.4,6.8,5.6,5.4,2016,
IDN,94th,72.9,6.2,7.0,7.1,4.5,5.8,6.9,5.1,5.9,7.2,6.6,5.4,5.2,2017,
IDN,91st,72.29772813709069,6.215620449639845,7.0,7.199999999999999,4.782107687450844,5.5,7.2,4.8,5.6000000000000005,7.3,6.699999999999999,5.1000000000000005,4.9,2018,
IDN,93rd,70.4,5.9,7.1,7.3,4.5,5.2,6.9,4.5,5.3,7.0,7.3,4.8,4.6,2019,-1.9
