iso3,year,all_staff_pcttotal,capex_pcttotal,currex_pcttotal,expenditure_pctbudget_imf,expenditure_pctbudget_uis,expenditure_pctgdp,expenditure_perchild_ppp,lang_match_pct,teaching_staff_pcttotal
JPN,2010,0.6644497680664062,0.13269120216369631,0.8673088073730468,0.08784497903,,0.03599519968032837,,,
JPN,2011,0.6711962890625,0.1250804996490479,0.8749195098876953,0.08537051789,,0.03605269908905029,,,
JPN,2012,0.7083206939697265,0.1267747974395752,0.8732251739501953,0.08504339665999999,,0.03419450044631958,,,
JPN,2013,0.6839330291748047,0.1479065990447998,0.8520934295654297,0.08463807445,,0.03408740043640137,,,
JPN,2014,0.6827230834960938,0.1448097991943359,0.8551902008056641,0.08534480695999999,,0.03415299892425537,,,
JPN,2015,0.6883052062988281,0.1299013996124268,0.8700985717773437,0.08374353843,,0.03312210083007813,,,
JPN,2016,0.7004031372070313,0.1133990001678467,0.8866010284423829,0.08196035453,,0.03146430015563965,,,
JPN,2017,0.6950724029541016,0.112136402130127,0.8878636169433594,0.08153149972,,0.03130579948425293,,,
JPN,2018,0.6926165008544922,0.1042111015319824,0.8957888793945312,0.08129293060000001,,0.030778200626373292,,,
JPN,2019,0.6717279052734375,0.1281919956207275,0.8718080139160156,0.08146282099,,0.03155339956283569,,,
JPN,2020,0.64722412109375,0.1454926013946533,0.8545073699951172,0.07292897351,,0.03306289911270142,,,
JPN,2021,0.6575480651855469,0.1261201000213623,0.8738799285888672,0.07410834364,,0.033366398811340334,,,
JPN,2022,,,,0.07521291196,,,,,
JPN,2023,,,,,,,,0.9812478637695312,
KAZ,2010,0.5776979827880858,0.0939523983001709,0.906047592163086,0.1693131657,0.1591928479165183,0.03587354817215655,,,
KAZ,2011,0.6006206893920898,0.06687670230865479,0.9331233215332031,0.18104573640000002,0.1697598616377303,0.03614340173645605,,,
KAZ,2012,0.5667480087280272,0.08202070236206055,0.9179792785644532,0.1925287093,0.1776632605120977,0.03901637012881941,,,
KAZ,2013,0.5952827835083008,0.051392498016357424,0.9486074829101563,0.17960607039999998,0.1732329650992277,0.03445648865641087,,,
KAZ,2014,0.573773193359375,0.05374680042266846,0.9462532043457031,0.17324832010000002,0.1608365153861613,0.03429039545128238,,,
KAZ,2015,0.5989773941040039,0.03460720062255859,0.9653928375244141,0.16819457589999998,0.12193039894104,0.02788589954376221,,,
KAZ,2016,0.6232973861694336,0.040531401634216306,0.9594686126708984,0.1960174556,0.1384409999847412,0.029780900478363043,,,
KAZ,2017,0.6121305847167968,0.04198379993438721,0.9580162048339844,0.1434188247,0.11419910430908199,0.0275081992149353,93.46234130859375,,
KAZ,2018,0.6868193054199219,0.045489702224731456,0.9545102691650391,0.1790452027,0.1388018035888672,0.026159501075744628,83.08747863769531,,
KAZ,2019,0.7497305297851562,0.0,1.0,0.18960173749999998,0.1410953044891357,0.02856970071792603,98.19165802001953,,
KAZ,2020,,,,0.2016492693,0.17995164930853932,0.044462038016961844,,,
KAZ,2021,,,,0.2408713156,0.1982799145375141,0.04385693975714663,,,
KAZ,2022,,,,0.2494704834,0.2005521042883349,0.04361853608514047,,,
KAZ,2023,,,,0.19947152580000002,0.2079612922668457,0.04864699840545654,,0.798972396850586,
KAZ,2024,,,,,0.2195535386566118,,,,
KEN,2010,,,,0.22989245889999999,0.2035201072692871,0.048154897689819336,,,
KEN,2011,0.627584114074707,0.05649670124053955,0.9435032653808594,0.22790628510000002,0.2019197082519531,0.04700129985809326,,,0.5715073013305664
KEN,2012,0.5670011138916017,0.05579010009765625,0.9442098999023437,0.2067491558,0.1948481941223145,0.049312200546264645,413.0473327636719,,0.5326694107055664
KEN,2013,0.6164292907714843,0.046536197662353514,0.9534638214111328,0.2080800068,0.18689460754394532,0.04837210178375244,,,0.5907094955444336
KEN,2014,0.6241942977905273,0.0593641996383667,0.9406358337402344,,0.17815179824829103,0.04717299938201904,446.87310791015625,,0.5972998809814453
KEN,2015,0.609092903137207,0.07463290214538575,0.9253671264648438,,0.17362089157104488,0.04743490219116211,474.56524658203125,,0.578414192199707
KEN,2016,,,,,0.17498380661010737,0.048951802253723135,,,
KEN,2017,,,,0.14256573360000002,0.17631399154663088,0.049630899429321286,,,
KEN,2018,,,,0.1863421805,0.1895112037658691,0.051076197624206544,,,
KEN,2019,,,,0.1852003934,0.19051143653161462,0.053735921099809666,,,
KEN,2020,,,,0.1792133301,0.1776485477092805,0.050457489245415515,,,
KEN,2021,,,,0.16384595629999998,0.1727012062487641,0.04890402022571948,,,
KEN,2022,,,,0.1468483816,0.1608167547957224,0.04511018018298153,,,
KEN,2023,,,,0.18429175699999997,0.2499424813407208,0.03962293044132629,,,
KEN,2024,,,,,0.2792465549914242,0.040224234609897415,,,
KEN,2025,,,,,0.2854065464864895,,,,
KGZ,2010,0.6445636749267578,0.06465670108795166,0.9353433227539063,0.07478913472,0.1568130970001221,0.05818840026855469,,,
KGZ,2011,0.706139907836914,0.06083290100097656,0.9391670989990234,0.07382688322,0.18172529220581052,0.06790619850158691,,,
KGZ,2012,0.7352645111083984,0.05409599781036377,0.9459040069580078,0.07565694257,0.1819500923156738,0.07384230136871338,,,
KGZ,2013,0.701893310546875,0.0991211986541748,0.9008788299560547,0.1368521404,0.17773790359497071,0.06780200004577637,,,
KGZ,2014,0.6910101318359375,0.1333240032196045,0.866676025390625,0.18259026550000002,0.1436483955383301,0.05531599998474121,,,
KGZ,2015,0.6808010101318359,0.1568130016326904,0.8431870269775391,0.19075944069999998,0.1571675968170166,0.059855198860168456,,,
KGZ,2016,0.692119369506836,0.1777164077758789,0.8222836303710938,0.20669870299999998,0.16920919418334962,0.06586160182952881,,,
KGZ,2017,0.7067812347412109,0.1490602970123291,0.850939712524414,0.1967629389,0.1627813911437988,0.060261898040771485,,,
KGZ,2018,0.7272814178466797,0.1270555019378662,0.8729412841796875,0.2014392432,0.1679590034484863,0.05552670001983642,,0.74867919921875,
KGZ,2019,0.7573082733154297,0.1012769985198975,0.8987229919433594,0.2006521832,0.16472749710083012,0.050802698135375975,,,
KGZ,2020,0.8499767303466796,0.0582342004776001,0.9417658233642578,0.20814897899999998,0.17875129699707032,0.057331600189208985,,,
KGZ,2021,0.7951473236083985,0.09086319923400879,0.9091368103027344,0.1971117336,0.16106689453125,0.05166679859161377,,,
KGZ,2022,,,,0.2098124863,0.2351836483215024,0.07168843822440991,,,
KGZ,2023,,,,0.19774496630000002,0.2210962153337157,0.0682694680798777,,,
KGZ,2024,,,,,0.19647591669998563,,,,
KHM,2010,,0.0,1.0,,0.07337470054626465,0.01248729944229126,163.9878845214844,,
KHM,2011,,0.000464100018143654,0.999535903930664,,0.07335400104522705,0.01208879947662354,171.7152404785156,,
KHM,2012,0.4266262054443359,,1.0,,0.0719985008239746,0.0123062002658844,190.4951934814453,,0.34136459350585935
KHM,2013,,,1.0,,0.09597069740295411,0.01576480031013489,208.72140502929693,,
KHM,2014,,0.005471900105476379,0.9945281219482421,,0.08791600227355957,0.01446900010108948,212.2424011230469,,
KHM,2018,,,,,0.0997500991821289,0.01603369951248169,,,
KHM,2019,,,,,0.12131106734754629,0.02133453878939777,,0.9401999664306641,
KHM,2020,,,,,0.1106877199074884,0.02247646249597199,,,
KHM,2021,,,,,0.09349599512147341,0.01962326918127561,,,
KHM,2022,,,,,0.1167428084419715,0.01957932795764161,,,
KHM,2023,,,,,0.12014385111885612,0.021809128340294973,,,
KHM,2024,,,,,0.1123393228785298,,,,
KHM,2025,,,,,0.11551246356627139,,,,
KIR,2010,,,,0.2149879841,,,,,
KIR,2011,,,,0.18201988119999998,,,,,
KIR,2012,,,,0.1798504827,0.2430519466939581,0.12499487999999999,,,
KIR,2013,,,,0.1672261558,0.24075408929991832,0.12090294258373209,,,
KIR,2014,,,,0.16665151890000002,0.21311801215678008,0.1151313603603604,,,
KIR,2015,,,,0.1374774819,0.2011219836320453,0.1076839019607843,,,
KIR,2016,,,,0.1288805457,0.1846271252048994,0.1164647338129496,,,
KIR,2017,,,,0.1254888413,0.1529908977818064,0.1147616494845361,,,
KIR,2018,,,,0.1513971717,0.2066576720485671,0.1292041948881789,,0.7120101165771484,
KIR,2019,,,,0.12193635280000001,0.17941557206817818,0.1451974134615385,,,
KIR,2020,,,,0.1245644841,0.2017760858579944,0.1623037561419753,,,
KIR,2021,,,,0.1290967964,0.19271841672793869,0.1398715168831169,,,
KIR,2022,,,,0.1612099719,0.1889857382096768,0.1478603128205128,,,
KIR,2023,,,,0.1354199928,0.216432047478521,0.16390529999999998,,,
KIR,2024,0.8579678344726562,0.009621899724006653,0.9903781127929687,,0.2011529243045446,,,,0.7510669708251954
KNA,2010,,,,,0.08654870591694439,0.02545540156192034,,,
KNA,2011,,,,,0.1065097158741,0.02497065272763516,,,
KNA,2012,,,,,0.1143145105621606,0.02492001453873181,,,
KNA,2013,,,,,0.13313378498416012,0.03262058572021234,,,
KNA,2014,,,,,0.12217216431300569,0.028530750379274127,,,
KNA,2015,,,,,0.08773480415344238,0.0254938006401062,1497.279907226563,,
KNA,2016,0.6165317916870117,0.1975768089294434,0.8024231719970704,,0.14360520341192148,0.03000761474538425,,,0.6165317916870117
KNA,2017,,,,,0.1326362534510543,0.027710032797914386,,,
KNA,2018,,,,,0.1010633977194714,0.03035249838303494,,,
KNA,2019,,,,,0.08638546946684855,0.027288956642963883,,,
KNA,2020,,,,,0.09614765157726564,0.03105686355846626,,,
KNA,2021,0.6516525268554687,0.34834751129150393,0.6516525268554687,,0.06757699966430664,0.02783790111541748,2010.70947265625,,0.6516525268554687
KNA,2022,,,,,0.07725908564401099,0.03557961552685803,,,
KNA,2023,,,,,0.09075799049679417,0.03497261716290988,,,
KNA,2024,,,,,0.10203182565810931,,,,
KNA,2025,,,,,0.1100218222628169,,,,
KOR,2010,,,,0.1481633581,,,,,
KOR,2015,,,,,,0.04242479801177979,11915.453125,,
KOR,2016,0.6203575134277344,0.1376397037506104,0.8623603057861328,,,0.041150298118591305,12212.19921875,,0.4550666046142578
KOR,2017,0.6125637054443359,0.1500570011138916,0.8499430084228515,,,0.04107759952545166,12840.0693359375,,0.44980308532714836
KOR,2018,0.6145127105712891,0.1525261974334717,0.8474738311767578,,,0.04216450214385986,13626.771484375002,,0.44620750427246086
KOR,2019,0.5990662002563477,0.17313949584960941,0.8268605041503906,,,0.04418139934539795,14622.478515625,,0.4300537109375
KOR,2020,0.6071728897094727,0.1854521942138672,0.8145478057861328,,,0.04527060031890869,14442.029296875,,0.433651008605957
KOR,2021,0.6046081924438478,0.1678762054443359,0.8321237945556641,,,0.04555900096893312,15099.6953125,,0.4281874847412109
KOR,2022,0.586431999206543,0.1616387939453125,0.8383612060546874,,,0.0540910005569458,19558.134765625,,0.4135646057128906
KOR,2023,,,,,,,,0.8281864166259766,
KWT,2010,,,,0.10270675750000001,,,,,
KWT,2011,,,,0.1032391894,,,11563.7744140625,,
KWT,2012,,,,0.1299794769,,,,,
KWT,2013,,,,0.1458064516,,,,,
KWT,2014,,,,0.13518764219999999,,,9569.8330078125,,
KWT,2015,,,,0.1375633035,,,,,
KWT,2016,,,,,0.1125300673389,0.0595593958839578,,,
KWT,2017,,,,,0.11861989416529839,0.06354442221569867,,,
KWT,2018,,,,,0.12157548214359011,0.06391652568303817,,,
KWT,2019,,,,,0.1285029939538648,0.06727895514029908,,,
KWT,2020,,,,,0.12439801647561559,0.06245130349139658,,,
KWT,2021,,,,,0.12002757450928399,0.07762467064679285,,,
KWT,2022,,,,,0.1226316518781819,0.06582364999888908,,,
KWT,2023,,,,,0.1257962268366565,0.050262608311278954,,0.6360871887207031,
KWT,2024,,,,,0.1268860989089407,0.06435926678896849,,,
KWT,2025,,,,,0.13845220932600288,,,,
LAO,2010,0.6495896911621094,0.18342170715332032,0.8165782928466797,,0.07246960163116455,0.01709789991378784,301.4748840332031,,0.5994181823730469
LAO,2011,0.6153741836547852,0.1870680999755859,0.8129319000244141,,0.08259579658508301,0.01708019971847534,256.1392517089844,,0.5563837814331055
LAO,2012,0.5542227935791016,0.27356710433959963,0.726432876586914,,0.07368390083312988,0.018214700222015382,364.2729797363281,,0.5081235122680664
LAO,2013,0.7008480834960937,0.1459127998352051,0.8540872192382812,,0.1334101009368896,0.03233809947967529,667.26220703125,,0.6327582931518555
LAO,2014,0.7264330291748047,0.1497482967376709,0.850251693725586,,0.11757349967956539,0.029378199577331537,646.781005859375,,0.6607029724121094
LAO,2015,,,,,0.10469396897170491,0.027368978788421518,,,
LAO,2016,,,,,0.1289050726641641,0.02774429761103876,,,
LAO,2017,,,,,0.11438935599614419,0.02497972614140207,,,
LAO,2018,,,,,0.1116837801407134,0.02335012290183165,,,
LAO,2019,,,,,0.10831620568326959,0.02122013937489976,,0.5953828811645507,
LAO,2020,,,,,0.10662221092418729,0.01915972732238569,,,
LAO,2021,,,,,0.1150620642277846,0.01859491768765364,,,
LAO,2022,,,,,0.09824934171803848,0.014608344043406949,,,
LAO,2023,,,,,0.09803671883860723,0.012337516035574082,,,
LAO,2024,,,,,0.08241551313701287,,,,
LBN,2010,0.8798480224609375,0.11911450386047359,0.8808854675292969,0.07826871449,0.05534289836883545,0.01613309979438782,,,
LBN,2011,0.8682974243164062,0.1306772041320801,0.8693228149414063,0.07500425416999999,0.057338099479675296,0.016525199413299562,,,
LBN,2012,0.9741451263427734,,0.9981822204589844,0.0509843201,0.07109159946441651,0.02149029970169067,,,0.9346263885498047
LBN,2013,0.9757785797119141,,,0.07014527641,0.08575519561767578,0.024339599609375,,,
LBN,2014,,,,0.070138811,,,,,
LBN,2015,,,,0.07997143226,,,,,
LBN,2016,,,,0.07546020302999999,0.07148961776273904,0.02178202708414052,,,
LBN,2017,,,,0.07357372462,0.07147536183384924,0.022160684442323778,,,
LBN,2018,,,,0.07185568113,0.08047454523069347,0.02616525122573401,,,
LBN,2019,,,,0.06888968863,0.08143953447501515,0.025195725061272302,,,
LBN,2020,,,,0.08938413306,0.09898285499982261,0.024354185601396,,,
LBN,2021,,,,0.09417975147,,,,,
LBN,2022,,,,,0.08858170430357448,0.013315142762871091,,,
LBN,2023,,,,,,0.01504163611080857,,,
LBN,2024,,,,,0.06113990880418318,0.01224908699930848,,,
LBN,2025,,,,,0.0859284340785173,,,,
LBR,2011,,,,0.08967596748000001,,,,,
LBR,2012,,,,0.1446072232,0.05184340000152588,0.01777119994163513,,,
LBR,2013,,,,0.13243213980000001,0.05652689933776855,0.0169078004360199,,,
LBR,2014,,,,,0.06760149955749511,0.02200050115585327,,,
LBR,2015,,,,,,0.02115874682079778,75.44669342041016,,
LBR,2016,,,,,,0.02114796842230878,273.0914001464844,,
LBR,2017,,,,,0.07769100189208984,0.02663300037384033,,,
LBR,2018,,,,,0.0796435022354126,0.02503910064697266,,,
LBR,2019,,,,,,0.021650819392613218,,,
LBR,2020,,,,,,0.02136014151117462,,,
LBR,2021,,,,,0.07366199970245361,0.024235999584197997,,,
LBR,2022,,,,,,0.02276096006870202,,,
LBR,2023,,,,,,0.022665256232686982,,,
LCA,2010,,,,,0.1420207977294922,0.034828999042510994,2875.619384765625,,
LCA,2011,,,,,0.1383675956726074,0.03598819971084595,3075.933349609375,,
LCA,2012,,,,,0.1219244956970215,0.03290980100631714,2904.40283203125,,
LCA,2013,,0.08732810020446777,0.912671890258789,,0.13847860336303708,0.03876610040664673,3005.978271484375,,
LCA,2014,,,,,0.1530152034759521,0.03891030073165894,2659.467041015625,,
LCA,2015,,0.1169412994384766,0.8830587005615235,,0.1645298004150391,0.03880880117416382,2730.88037109375,,
LCA,2016,,0.0,,,0.2197570037841797,0.052095499038696286,3307.2238769531255,,
LCA,2017,,,,,0.1409973625126395,0.03627315220601498,2215.68017578125,,
LCA,2018,0.8369406127929687,0.061585397720336915,0.9384146118164063,,0.1430671977996826,0.03332779884338379,3118.856201171875,,0.6659441375732422
LCA,2019,,0.0,,,0.140734395980835,0.03272670030593872,3139.1904296875,,
LCA,2020,,,,,0.14393269538879389,0.03615220069885254,3181.658203125,,
LCA,2021,,,,,0.1446758634149414,0.05861977463358823,,,
LCA,2022,,,,,0.1689816093444824,0.04642350196838379,3201.059814453125,,
LCA,2023,0.7186283111572266,0.01277600049972534,0.9872239685058594,,0.1199497985839844,0.027421100139617918,3057.570068359375,,0.5983089065551758
LCA,2024,,,,,0.1384879365079365,0.03847000186534027,,,
LCA,2025,,,,,0.127481294348599,,,,
LIE,2010,0.684385986328125,0.12631959915161128,0.873680419921875,,,,,,
LIE,2011,0.7387731170654297,0.05402740001678467,0.9459725952148438,,,0.02556040048599243,,,0.6245674133300781
LKA,2010,0.7554598236083985,0.1455910968780518,0.8544088745117188,0.08414289635,0.08605660438537598,0.01661769986152649,535.0039672851562,,0.6984465026855469
LKA,2011,0.7352085876464843,0.1679764938354492,0.8320234680175781,0.08864745237999999,0.09110159873962402,0.0174292004108429,559.8048095703125,,0.6799189758300781
LKA,2012,0.7156008148193359,0.1859201049804688,0.8140798950195313,0.08900455474999999,0.0839402961730957,0.0145343005657196,516.015380859375,,0.65921630859375
LKA,2013,0.6974981689453125,0.2171006011962891,0.782899398803711,0.09147448915,0.09419949531555176,0.01564589977264404,569.6289672851562,,
LKA,2014,0.6107622909545898,0.1975913047790527,0.8024086761474609,0.10772471160000001,0.10823960304260251,0.01858590006828308,872.1021118164062,,0.5002341842651368
LKA,2015,0.6239485931396483,0.19270769119262698,0.8072923278808594,0.09828507283,0.10950260162353519,0.021099801063537604,1031.663208007813,,0.5006346130371093
LKA,2016,,0.2898777961730957,0.7101222229003906,0.1013226215,0.17728759765625,0.032292900085449217,1626.0859375,,
LKA,2017,0.5335956954956055,0.1999751091003418,0.8000248718261719,0.09964398097,0.14499759674072268,0.025931699275970457,1511.907348632813,,
LKA,2018,0.5066719818115234,0.253448600769043,0.7465514373779297,0.09832321836,0.1133090019226074,0.01987810015678406,1049.353881835938,,
LKA,2019,,,,0.09897620269000001,,,1023.7885742187499,,
LKA,2020,,,,,0.05468591600836235,0.01557923922237233,,,
LKA,2021,,,,0.08781464952000001,0.050388123408741194,0.01506505796039284,,,
LKA,2022,,,,0.08105359781,0.05345830425661076,0.01203972186611856,,,
LKA,2023,,,,0.07914302435,0.0867846709056539,0.0182774571561927,,,
LKA,2024,,,,,0.07222699914015478,,,,
LSO,2015,,,,,0.1393599496099617,0.07642720557281807,,,
LSO,2016,,,,,0.1399764024455647,0.07552474112160233,,,
LSO,2017,,,,,0.15115309715271,0.08155320167541504,,,
LSO,2018,0.9290061187744141,0.03471240043640137,0.9652876281738281,,0.14085350036621092,0.07283609867095947,748.6881103515625,,0.8848129272460937
LSO,2019,,,,,,,,0.36822418212890634,
LSO,2023,,,,,0.10999679608361371,0.07290113555909573,,,
LSO,2024,,,,,0.1037344398340249,0.06622530660965964,,,
LTU,2010,0.7285037994384765,0.07628739833831787,0.9237126159667969,0.1396933128,0.1247957992553711,0.05368800163269043,6622.833984375001,,0.5172098922729492
LTU,2011,0.6795588684082031,0.11656669616699221,0.8834333038330078,0.1313153417,0.1286353015899658,0.051546998023986816,6491.38916015625,,0.4719496154785156
LTU,2012,0.6741625213623047,0.12478440284729,0.8752156066894531,0.1498810136,0.1306536960601807,0.04782320022583008,6511.70947265625,,0.4624562835693359
LTU,2013,,,,0.1474607034,0.1293937015533447,0.04624169826507568,6682.94677734375,,
LTU,2014,0.6534567260742188,0.1395565986633301,0.8604434204101562,0.14500945469999998,0.12876580238342292,0.045076699256896974,6815.285644531249,,0.4330112075805664
LTU,2015,0.6751499938964843,0.12424570083618161,0.8757543182373047,0.1443064034,0.1197869968414307,0.04216460227966309,7136.690429687501,,0.4548870849609375
LTU,2016,0.72078857421875,0.0687318992614746,0.931268081665039,0.1396275787,0.11638779640197751,0.040114398002624514,7829.26806640625,,0.4716819000244141
LTU,2017,0.7279950714111328,0.05464369773864746,0.9453562927246094,0.13678227310000002,0.11424530029296881,0.03812360048294067,7773.85693359375,,0.45954410552978525
LTU,2018,0.7214527893066406,0.06400350093841553,0.9359964752197265,0.1331847672,0.11412949562072751,0.03856280088424683,7476.31689453125,,0.4504138946533203
LTU,2019,0.737706298828125,0.05663430213928223,0.943365707397461,0.1322320654,0.11377590179443359,0.039415500164031975,8023.117675781251,,0.4587258148193359
LTU,2020,0.6874603271484375,0.1154135036468506,0.8845864868164063,0.121310078,0.10564140319824221,0.04473480224609375,8877.994140625,,0.42898681640625
LTU,2021,0.7320305633544922,0.07276830196380615,0.9272316741943359,0.1269451452,0.1135999011993408,0.042397799491882326,8839.2490234375,,0.4593864059448242
LTU,2022,0.719384765625,0.0637101984024048,0.9362898254394532,0.1349615771,0.11730380058288571,0.0425285005569458,9140.2666015625,,0.4500621032714844
LTU,2023,,,,,,,,0.845357666015625,
LUX,2010,,,,0.11967005650000001,,,33350.6953125,,
LUX,2011,,,,0.120711104,,,34286.859375,,
LUX,2012,0.7135504150390625,0.1245650005340576,0.8754350280761719,0.1215911205,0.09274550437927247,0.03878159999847412,28266.28515625,,0.6097391891479492
LUX,2013,0.7249786376953125,0.12229319572448731,0.8777068328857421,0.1138404395,,,26589.87890625,,0.6272420883178711
LUX,2014,0.7430902862548828,0.1179848003387451,0.8820152282714844,0.1127223131,0.0949374008178711,0.03855690002441406,26906.84375,,0.66439697265625
LUX,2015,0.7605027770996093,0.09846949577331543,0.9015305328369141,0.1109345194,0.09334429740905761,0.03767920017242432,26937.70703125,,0.6771208190917969
LUX,2016,,,,0.10893050779999999,,,,,
LUX,2017,0.7373690032958984,0.08882559776306152,0.9111743927001953,0.1079287997,0.08446260452270508,0.034864599704742434,23476.97265625,,0.6384201049804689
LUX,2018,0.7353469085693359,0.09368820190429687,0.9063117980957032,0.1089115471,0.08643280029296875,0.0365772008895874,24832.701171875,,0.6307075881958008
LUX,2019,0.7152189636230468,0.1123313045501709,0.8876686859130859,0.1118255207,0.08676429748535157,0.0373705005645752,26401.3984375,,0.5916046905517578
LUX,2020,0.7379897308349609,0.09638879776000976,0.9036112213134766,0.1065717443,0.08194990158081054,0.03854990005493164,26251.279296874996,,0.5956578826904297
LUX,2021,0.7230728149414063,0.10901729583740231,0.890982666015625,0.1100322374,0.08690329551696778,0.03685319900512695,26314.462890624996,,0.5770664978027343
LUX,2022,0.7178688049316406,0.09956339836120605,0.9004366302490234,0.1074203722,0.08450380325317383,0.03744519948959351,26138.681640624996,,0.5690045166015625
LVA,2010,0.6572036743164062,0.126788501739502,0.8732115173339844,0.1341963148,0.118090295791626,0.051435599327087404,6637.757324218749,,
LVA,2011,0.6449186706542969,0.12289990425109859,0.8771000671386718,0.1420414682,0.1271531009674072,0.05243159770965576,6968.192382812499,,
LVA,2012,0.6353572082519531,0.1244009971618652,0.8755989837646484,0.1474312558,0.1773654937744141,0.06838520050048828,9948.587890625,,
LVA,2013,0.6226626968383789,0.1261474990844727,0.8738524627685547,0.1494030738,0.1874402046203613,0.07249629974365235,11435.453125,,
LVA,2014,0.5799293899536133,0.1794581031799316,0.8205419158935547,0.1517328553,0.1397237014770508,0.05474790096282959,8517.5849609375,,
LVA,2015,0.6054217147827148,0.1562823009490967,0.8437177276611328,0.1519310287,0.1412740993499756,0.054667000770568845,8919.271484375,,
LVA,2016,0.6534752655029297,0.09305230140686035,0.9069477081298828,0.1477990422,0.12893289566040042,0.04823500156402588,8488.5126953125,,
LVA,2017,0.6748700714111329,0.1139725017547607,0.8860275268554687,0.151194171,0.11971280097961429,0.04529059886932373,7886.2705078125,,
LVA,2018,0.6481075286865234,0.15463780403137212,0.8453621673583984,0.148445862,0.1115254020690918,0.04394309997558594,7883.7314453125,,
LVA,2019,0.6438036346435547,0.1510943031311035,0.8489057159423828,0.1498072418,0.1176817035675049,0.04586750030517578,8045.416015625,,
LVA,2020,0.6655766296386719,0.1480033016204834,0.8519966888427735,0.1367184697,0.1171951961517334,0.04997499942779541,7932.123535156251,,
LVA,2021,0.6934500122070313,0.1164400959014893,0.8835598754882813,0.1287470059,0.1069342041015625,0.047677497863769534,7782.72216796875,,
LVA,2022,0.6803497314453125,0.10117509841918951,0.8988249206542969,0.1313219727,0.09921030044555663,0.043196702003479005,7519.711914062501,,
LVA,2023,,,,,,,,0.820257568359375,
MAC,2010,0.3896192169189453,0.4154227828979492,0.5845774841308594,0.1492278057,0.1297941970825195,0.026184899806976317,,,
MAC,2011,0.2893117904663086,0.565605812072754,0.4343941879272461,0.1774822658,0.14633110046386721,0.02675280094146729,,,
MAC,2012,0.2261013031005859,0.6719001007080078,0.3280998992919922,0.220245629,0.22328609466552732,0.03325160026550293,,,
MAC,2013,0.4979484176635742,0.2669698905944824,0.7330300903320313,0.17285309470000002,0.1258631992340088,0.02050489902496338,,,
MAC,2014,0.5703535842895507,0.1219606971740723,0.878039321899414,0.1493677684,0.136573600769043,0.02048530101776123,,,0.5703535842895507
MAC,2015,0.5907172012329103,0.09216620445251465,0.9078337860107422,0.1474845395,0.1341969966888428,0.030024700164794922,,,
MAC,2016,0.6031806945800782,0.08050470352172852,0.9194953155517578,0.1489426228,0.1383483982086182,0.030995299816131593,,,
MAC,2017,0.6429866027832031,0.07363719940185547,0.9263627624511719,0.1393690112,0.1410256958007813,0.02709490060806274,,,
MAC,2018,0.5722966003417969,0.18767000198364261,0.8123300170898438,0.1445668681,0.1515968990325928,0.02733409881591797,,,
MAC,2019,0.5610638046264648,0.20565029144287109,0.7943496704101562,0.1555207296,0.1659794998168945,0.03065439939498901,,,
MAC,2020,0.6344805908203125,0.17021160125732418,0.8297884368896484,0.1229888268,0.1416965961456299,0.06389480113983154,,,
MAC,2021,0.6778009033203125,0.1116143035888672,0.8883856964111329,0.12866915499999998,0.1468649005889893,0.05106979846954346,,,
MAC,2022,0.6748400115966797,0.1127021026611328,0.8872978973388672,0.1012431734,0.1226790046691895,0.06057069778442383,,,0.6748400115966797
MAC,2023,0.6381481170654297,0.1578038024902344,0.8421961975097656,0.1366291982,,0.03501830101013184,,0.6913401794433593,
MAR,2010,,,,,,,1324.719482421875,,
MAR,2011,,,,,,,1385.78564453125,,
MAR,2012,,,,,0.2074607850492187,0.055529483857720836,1474.137329101563,,
MAR,2013,,,,,,,1566.899291992188,,
MAR,2014,,,,,0.22063942784133178,0.05482760366427215,,,
MAR,2015,,,,,0.222395469824195,0.05133369043676997,,,
MAR,2016,,,,,0.2225735674888952,0.050853019742307284,,,
MAR,2017,,,,,0.2164990385788905,0.04735649820044477,,,
MAR,2018,,,,,0.2244476135166153,0.04960227134869486,,,
MAR,2019,,,,,0.2146507082738493,0.05003256721050203,,,
MAR,2020,,,,,0.2415809398801193,0.0628428263644307,,,
MAR,2021,,,,,0.2375648300450683,0.056427340128513796,,,
MAR,2022,,,,,0.2386566628044771,0.05912246740612769,,,
MAR,2023,,,,,0.2282552009868947,0.06020969288013288,,0.554564094543457,
MAR,2024,,,,,0.23278878801231218,,,,
MCO,2010,0.907497787475586,0.008902400135993957,0.9910975646972656,,0.0636322021484375,0.013173500299453739,,,
MCO,2011,0.6343413162231445,0.32648780822753914,0.6735121917724609,,0.08076169967651367,0.01589890003204346,,,
MCO,2012,0.5425674057006836,0.42910358428955075,0.5708964157104492,,0.08875949859619141,0.0178004002571106,,,
MCO,2013,0.6750890350341797,0.2820121002197266,0.7179878997802734,,0.07059219837188721,0.01334400057792664,,,
MCO,2014,0.8731433868408203,0.08387410163879394,0.9161258697509765,,0.050088601112365724,0.010218600034713749,,,
MCO,2015,0.8371405792236328,0.07818210124969482,0.9218179321289063,,,,,,
MCO,2016,0.808301010131836,0.1069684982299805,0.8930314636230469,,0.06596549987792968,0.013712600469589229,,,
MCO,2017,,,,,0.06980629920959473,0.014581600427627558,,,
MCO,2019,0.6732124328613281,0.2670705986022949,0.7329293823242188,,0.05029270172119141,0.0115896999835968,,,
