iso3,year,debt_pct_gdp,gdp_growth_pct,gdppc_2015_usd,inflation_pct,income_group
TKM,2023,,6.30015758549871,7880.44528570939,,Upper middle income
TKM,2024,,6.2994265836889,8231.49544263659,,Upper middle income
TLA,2010,,6.43352449089936,7913.95492804608,3.79644333768703,Aggregates
TLA,2011,,4.56493996774476,8184.33972606365,5.46284592944072,Aggregates
TLA,2012,,2.71601812049479,8315.26653499428,4.14457284086402,Aggregates
TLA,2013,,2.80431557598942,8457.50619153367,2.74483621896186,Aggregates
TLA,2014,,1.24740654236351,8473.88677256195,3.4282641481078,Aggregates
TLA,2015,,0.187808812059515,8404.37747196218,2.92482169718974,Aggregates
TLA,2016,,-0.74776428360714,8260.3745502491,2.53781710390567,Aggregates
TLA,2017,,1.62111189870491,8315.64171218597,2.8227580554717,Aggregates
TLA,2018,,1.30250308015485,8349.28798690798,2.32414485367921,Aggregates
TLA,2019,70.7260662562803,0.28965539868031,8303.9522722113,2.09604635327807,Aggregates
TLA,2020,77.6779808004109,-6.78294271787128,7684.38521376063,1.76751592356698,Aggregates
TLA,2021,69.0760103211382,7.26349029603928,8192.97514505256,4.26105127422813,Aggregates
TLA,2022,66.2817586207011,4.11782588294029,8477.18379868743,7.8962761916855,Aggregates
TLA,2023,69.1973947607836,2.32602977369942,8612.78979317984,4.92637573192674,Aggregates
TLA,2024,,2.27814705092769,8746.2934214582,3.62770736940927,Aggregates
TLS,2010,,9.33149806305823,1195.38066079604,6.76597680236481,Lower middle income
TLS,2011,,5.95855501570803,1237.48380284894,13.499840238577,Lower middle income
TLS,2012,,4.86062134121768,1269.41625561248,11.8003096701544,Lower middle income
TLS,2013,,3.10436980963603,1281.92864043187,11.0849085109954,Lower middle income
TLS,2014,,4.47249922937381,1312.96494988639,0.726275016139465,Lower middle income
TLS,2015,,2.48003785368208,1319.59295003154,0.552796026277853,Lower middle income
TLS,2016,,3.00993358093274,1333.65856117568,-1.33853876185163,Lower middle income
TLS,2017,,-3.18241515376397,1267.08661597675,0.557215537430361,Lower middle income
TLS,2018,,-0.466502371512661,1237.2006590123,2.63647201015892,Lower middle income
TLS,2019,,24.2128789232326,1507.24743550088,0.958812739703141,Lower middle income
TLS,2020,,31.7257429812373,1947.83992943521,0.495499215459571,Lower middle income
TLS,2021,,5.36980163959615,2015.82035757039,3.69792094666786,Lower middle income
TLS,2022,,-20.5224785561874,1579.71085276403,7.00530945399787,Lower middle income
TLS,2023,,-18.135905003556,1279.21122757564,8.42035103310377,Lower middle income
TLS,2024,,-9.10069369772735,1149.21888298011,2.06284153005468,Lower middle income
TMN,2010,,4.82401058544104,2854.82931988365,3.96677908889859,Aggregates
TMN,2011,,-0.443113071279598,2783.21080824354,5.43508465931645,Aggregates
TMN,2012,,3.53707375357656,2824.63821117317,6.51134364308897,Aggregates
TMN,2013,,1.09016621407683,2801.57595101198,5.07042922798113,Aggregates
TMN,2014,,2.41652131998269,2816.94028870906,3.77123895800744,Aggregates
TMN,2015,,1.09198112085784,2799.45441811583,2.52932817254229,Aggregates
TMN,2016,,5.54085474867692,2906.72067314977,3.7651191635658,Aggregates
TMN,2017,,3.4198181339446,2956.16092955273,4.97595150553833,Aggregates
TMN,2018,,2.10715733011398,2965.86693458956,4.46231108475481,Aggregates
TMN,2019,,1.39256894290483,2954.09492790131,3.00538949390383,Aggregates
TMN,2020,,-2.56591730467834,2828.39465134815,3.73003191530476,Aggregates
TMN,2021,,4.3128229659946,2900.57960405182,5.46019980671871,Aggregates
TMN,2022,,4.33155082949985,2975.47966425011,8.78598837999588,Aggregates
TMN,2023,,2.90736899917957,3009.34133947192,7.70665764216232,Aggregates
TMN,2024,,2.41973722378488,3029.88305321206,3.0861361109923,Aggregates
TON,2010,,0.824396914081831,3653.97801722796,3.53491239189833,Upper middle income
TON,2011,,6.70369746238768,3892.76791192676,6.2707530299569,Upper middle income
TON,2012,,0.919761024923076,3932.59350453286,1.14753853706055,Upper middle income
TON,2013,48.914577670051,0.393922530137331,3962.16964095596,0.77562932236742,Upper middle income
TON,2014,47.3558959748934,1.99053625497055,4058.815614369,2.51087633253706,Upper middle income
