iso3,year,sap,pop_total,sap_share,hh_exp_pct,private_enrolment_pct
KGZ,2018,529546.0,6444079.0,0.08217559095721824,1.11409604549408,2.079920053482056
KGZ,2019,557124.0,6590211.0,0.08453811266437448,0.9328835010528564,2.618240118026733
KGZ,2020,587994.0,6726596.0,0.08741330681967521,0.5396376252174377,3.033699989318848
KGZ,2021,598766.0,6851224.0,0.08739547853055162,0.8116198182106018,3.098829984664917
KGZ,2022,605121.0,6975220.0,0.08675296263056936,,
KGZ,2023,619332.0,7099750.0,0.08723293073699778,,
KGZ,2024,628735.0,7221868.0,0.08705988533714545,,
KGZ,2025,637102.0,,,,
KHM,2010,1842224.0,14500726.0,0.12704357009435252,2.958785057067871,1.4026700258255
KHM,2011,1845021.0,14722584.0,0.12531910159249218,3.314270973205566,1.48701000213623
KHM,2012,1856258.0,14945085.0,0.12420524874900343,,2.380810022354126
KHM,2013,1876711.0,15170208.0,0.12371030113759811,,2.275460004806519
KHM,2014,1903588.0,15396772.0,0.12363552568031792,,2.577840089797974
KHM,2015,1939265.0,15623251.0,0.12412685426355885,,3.386729955673218
KHM,2016,1976397.0,15852803.0,0.12467176940254666,,4.522049903869629
KHM,2017,2008104.0,16073372.0,0.12493358580887694,,4.241740226745605
KHM,2018,2035331.0,16274522.0,0.12506241350744435,,5.206409931182861
KHM,2019,2030494.0,16481304.0,0.12319983904186223,,5.680900096893311
KHM,2020,2023382.0,16725474.0,0.1209760632194938,,
KHM,2021,2025698.0,16974305.0,0.11933908339693437,,
KHM,2022,2035838.0,17201724.0,0.11835081181397865,,
KHM,2023,2053721.0,17423880.0,0.11786817861463693,,
KHM,2024,2079278.0,17638801.0,0.11788091492159813,,
KHM,2025,2107039.0,,,,
KIR,2010,15107.0,108704.0,0.1389737268177804,,
KIR,2011,15012.0,110647.0,0.13567471327735953,,
KIR,2012,14830.0,112284.0,0.13207580777314668,,
KIR,2013,14758.0,113838.0,0.12964036613433125,,
KIR,2014,14839.0,115326.0,0.1286700310424362,,
KIR,2015,15101.0,116815.0,0.12927278174891924,,
KIR,2016,15525.0,118478.0,0.13103698576950995,,
KIR,2017,16161.0,120275.0,0.13436707545208895,,
KIR,2018,16788.0,122084.0,0.13751187706824808,,
KIR,2019,17285.0,123921.0,0.13948402611341096,,
KIR,2020,17631.0,126099.0,0.1398187138676754,,
KIR,2021,17948.0,128377.0,0.13980697476962384,,
KIR,2022,18131.0,130469.0,0.1389678774268217,,
KIR,2023,18258.0,132530.0,0.1377650343318494,,
KIR,2024,18324.0,134518.0,0.13621968807148485,,
KIR,2025,18409.0,,,,
KNA,2010,5276.0,46846.0,0.11262434359390343,,21.63069915771484
KNA,2011,5099.0,46886.0,0.10875314592842213,,20.85766983032227
KNA,2012,4994.0,47033.0,0.10618076669572428,,20.5953197479248
KNA,2013,4889.0,47069.0,0.103868788374514,,19.62784004211426
KNA,2014,4812.0,47089.0,0.10218947100172014,,19.95301055908203
KNA,2015,4663.0,47087.0,0.09902945611315225,,20.28906059265137
KNA,2016,4351.0,47075.0,0.09242697822623473,,22.61554908752441
KNA,2017,4316.0,47050.0,0.09173219978746015,,
KNA,2018,4258.0,47008.0,0.09058032675289313,,
KNA,2019,4165.0,46952.0,0.08870761628897597,,
KNA,2020,4052.0,46870.0,0.08645188820140814,,
KNA,2021,3958.0,46763.0,0.0846395654684259,,23.7115306854248
KNA,2022,3987.0,46709.0,0.08535828212978228,,
KNA,2023,4219.0,46758.0,0.09023054878309594,,
KNA,2024,4192.0,46843.0,0.08949042546378327,,
KNA,2025,4163.0,,,,
KOR,2010,3279829.0,49554112.0,0.06618681815951015,,1.436020016670227
KOR,2011,3108672.0,49936638.0,0.06225232864094695,,1.490509986877441
KOR,2012,2925517.0,50199853.0,0.0582774017286465,,1.550209999084473
KOR,2013,2783409.0,50428893.0,0.055194727356002046,,1.596189975738525
KOR,2014,2751168.0,50746659.0,0.05421377592562301,,1.631590008735657
KOR,2015,2720077.0,51014947.0,0.05331921642494307,1.2916339635849,1.592499971389771
KOR,2016,2687759.0,51217803.0,0.05247704592092714,1.216830015182495,1.603950023651123
KOR,2017,2719212.0,51361911.0,0.05294218900850477,2.48723292350769,1.592499971389771
KOR,2018,2756134.0,51585058.0,0.05342892121978422,2.452996015548706,1.54787003993988
KOR,2019,2765671.0,51764822.0,0.05342761537941732,2.513637065887451,1.524700045585632
KOR,2020,2723951.0,51836239.0,0.052549163530170466,2.133135080337524,1.544409990310669
KOR,2021,2719689.0,51769539.0,0.05253454159597597,2.268364906311035,1.580790042877197
KOR,2022,2701365.0,51672569.0,0.05227851164125399,,1.625620007514954
KOR,2023,2606931.0,51712619.0,0.050411892694895225,,1.66881000995636
KOR,2024,2484793.0,51751065.0,0.048014335550389156,,1.744510054588318
KWT,2010,206593.0,2943372.0,0.07018922514721211,,39.18394088745117
KWT,2011,215013.0,3132814.0,0.0686325456921477,,41.03752136230469
KWT,2012,227547.0,3337109.0,0.06818686473831091,,40.99443817138672
KWT,2013,240239.0,3507844.0,0.0684862268675574,,41.73080062866211
KWT,2014,250552.0,3665876.0,0.06834710175685157,,
KWT,2015,257986.0,3834574.0,0.06727892068323627,,42.56978988647461
KWT,2016,,,,,41.77635955810547
KWT,2017,,,,,42.1484489440918
KWT,2018,,,,,41.84835815429688
KWT,2019,,,,,40.33071136474609
KWT,2020,,,,,40.89540100097656
KWT,2021,,,,,38.42324066162109
KWT,2022,304599.0,4589643.0,0.06636659975514435,,
KWT,2023,322180.0,4853420.0,0.0663820563643781,,
KWT,2025,316769.0,,,,
LAO,2010,765495.0,6334194.0,0.12085120853576635,,3.460390090942383
LAO,2011,755932.0,6426590.0,0.11762567706979907,,3.804480075836182
LAO,2012,746479.0,6518978.0,0.1145085932181394,,4.12913990020752
LAO,2013,741742.0,6611385.0,0.11219162096898003,,4.40939998626709
LAO,2014,741656.0,6703172.0,0.1106425435599743,,4.532589912414551
LAO,2015,744046.0,6801645.0,0.10939206618398932,,4.931059837341309
LAO,2016,749285.0,6908802.0,0.10845367981308482,,5.291269779205322
LAO,2017,752669.0,7018147.0,0.10724611496453408,,5.684030055999756
LAO,2018,754009.0,7128045.0,0.10578061726602456,3.099999904632568,6.201879978179932
LAO,2019,755707.0,7237636.0,0.10441351292051713,,6.852059841156006
LAO,2020,758460.0,7346533.0,0.10324053536545742,,7.357810020446777
LAO,2021,762980.0,7453194.0,0.10236953445730783,,
LAO,2022,771840.0,7559007.0,0.10210864998537507,,
LAO,2023,780713.0,7664993.0,0.10185436568565685,,
LAO,2024,788570.0,7769819.0,0.10149142470371575,,
LAO,2025,793994.0,,,,
LBN,2010,544497.0,5041288.0,0.1080075171265756,,72.72258758544922
LBN,2011,538661.0,5096020.0,0.10570229316211475,,73.65865325927734
LBN,2012,534955.0,5235742.0,0.10217367471506426,6.059999942779541,73.9306411743164
LBN,2013,543330.0,5743436.0,0.09460016617230523,,71.8463363647461
LBN,2014,612493.0,6346990.0,0.0965013337030624,,70.99971771240234
LBN,2015,636922.0,6472469.0,0.09840479730378006,,73.83260345458984
LBN,2016,635701.0,6323060.0,0.10053692357814097,,72.04019927978516
LBN,2017,643228.0,6160128.0,0.10441796014628267,,71.6641616821289
LBN,2018,656494.0,5984119.0,0.10970604027092376,,71.8373031616211
LBN,2019,669990.0,5794594.0,0.11562328611806108,,71.83870697021484
LBN,2020,679475.0,5702398.0,0.11915601120791638,,71.19757843017578
LBN,2021,682108.0,5718122.0,0.11928881545374513,,68.11298370361328
LBN,2022,679877.0,5744489.0,0.11835291180816954,,71.38923645019531
LBN,2023,670234.0,5773493.0,0.11608812897149091,,73.4453125
LBN,2024,652508.0,5805962.0,0.11238585440276737,,75.51026153564453
LBN,2025,626804.0,,,,
LBR,2010,649735.0,4058890.0,0.1600770161300257,,
LBR,2011,669541.0,4221178.0,0.15861472792665934,,32.55091857910156
LBR,2012,693222.0,4373043.0,0.15852165185661335,,
LBR,2013,715974.0,4470239.0,0.16016459075230655,,
LBR,2014,739011.0,4564293.0,0.16191138474239056,,35.0000114440918
LBR,2015,760533.0,4659431.0,0.16322443663185485,,33.28340911865234
LBR,2016,780851.0,4755608.0,0.16419582942917077,,48.49607086181641
LBR,2017,798387.0,4848925.0,0.16465237140190866,,48.32709121704102
LBR,2018,812798.0,4944726.0,0.16437675211932876,,
LBR,2019,827954.0,5043721.0,0.16415539241762184,,
LBR,2020,838904.0,5149463.0,0.1629109676096323,,49.62950134277344
LBR,2021,848064.0,5259323.0,0.1612496513334511,,
LBR,2022,855545.0,5373294.0,0.15922169901739974,,
LBR,2023,863390.0,5493031.0,0.1571791602850958,,
LBR,2024,870348.0,5612817.0,0.15506438210973206,,
LBR,2025,872670.0,,,,
LBY,2010,731617.0,6497839.0,0.11259389467790754,,
LBY,2011,748425.0,6343203.0,0.11798849887036565,,
LBY,2012,752371.0,6179328.0,0.12175611975930069,,
LBY,2013,771398.0,6304628.0,0.12235424516720099,,
LBY,2014,789330.0,6427252.0,0.12280987271076348,,
LBY,2015,803864.0,6531819.0,0.12306893378398881,,
LBY,2016,814796.0,6632126.0,0.12285592885298018,,
LBY,2017,826473.0,6738770.0,0.12264448853425773,,
LBY,2018,839124.0,6849055.0,0.12251675596122384,,
LBY,2019,840481.0,6951033.0,0.12091454608257507,,
LBY,2020,843132.0,7045399.0,0.11967129186012035,,
LBY,2021,848085.0,7135175.0,0.11885973364353362,,
LBY,2022,850721.0,7223805.0,0.11776632951747729,,
LBY,2023,846912.0,7305659.0,0.1159254764012391,,
LBY,2024,835000.0,7381023.0,0.11312794987903438,,
LBY,2025,831504.0,,,,
LCA,2010,19802.0,170906.0,0.11586486138579102,,4.562950134277344
LCA,2011,19304.0,171801.0,0.11236255900722347,,4.826930046081543
LCA,2012,18750.0,172587.0,0.10864085939265414,,4.930659770965576
LCA,2013,18229.0,173369.0,0.10514567194827218,,5.544290065765381
LCA,2014,17843.0,174138.0,0.10246471189516361,,5.88916015625
LCA,2015,17657.0,174905.0,0.10095194534175696,,6.081319808959961
LCA,2016,17322.0,175646.0,0.0986188128394612,,5.971419811248779
LCA,2017,16809.0,176342.0,0.09532045683955041,,6.010960102081299
LCA,2018,16394.0,177017.0,0.092612573933577,,6.173620223999023
LCA,2019,16059.0,177661.0,0.09039125075283827,,6.232079982757568
LCA,2020,15725.0,178250.0,0.088218793828892,,5.97622013092041
LCA,2021,15364.0,178522.0,0.08606222202305598,,
LCA,2022,14945.0,178781.0,0.08359389420576012,,6.505070209503174
LCA,2023,14734.0,179285.0,0.0821820007251025,,6.04580020904541
LCA,2024,14731.0,179744.0,0.08195544774790814,,
LCA,2025,14694.0,,,,
LIE,2010,1960.0,36022.0,0.054411193159735714,,4.305759906768799
LIE,2011,1919.0,36312.0,0.052847543511786735,0.0748013034462929,4.021850109100342
LIE,2012,1907.0,36657.0,0.052022806012494205,,3.838380098342896
LIE,2013,1897.0,36984.0,0.05129245078953061,,
LIE,2014,1879.0,37248.0,0.05044566151202749,,3.110419988632202
LIE,2015,1871.0,37494.0,0.04990131754414039,,3.591300010681152
LIE,2016,1894.0,37716.0,0.05021741435995333,,3.353349924087524
LIE,2017,1915.0,37962.0,0.05044518202412939,,3.640899896621704
LIE,2018,1880.0,38246.0,0.04915546723840401,,3.201600074768066
LIE,2019,1906.0,38563.0,0.049425615227031094,,3.486609935760498
LIE,2020,1922.0,38901.0,0.04940747024498085,,2.628920078277588
LIE,2021,1943.0,39182.0,0.049589097034352506,,2.973789930343628
LIE,2022,1923.0,39493.0,0.04869217329653356,,
LIE,2023,1902.0,39846.0,0.04773377503388044,,
LIE,2024,1884.0,40450.0,0.04657601977750309,,
LIE,2025,1884.0,,,,
LKA,2010,1765783.0,20879089.0,0.08457184123311128,,2.788980007171631
LKA,2011,1785150.0,21009048.0,0.08497053269619832,,2.974809885025024
LKA,2012,1804069.0,21169458.0,0.08522036794706789,,3.060659885406494
LKA,2013,1817994.0,20585000.0,0.08831644401263056,,3.056829929351807
LKA,2014,1824661.0,20778000.0,0.08781696987197998,,2.887239933013916
LKA,2015,1824690.0,20970000.0,0.08701430615164521,,2.953530073165894
LKA,2016,1818796.0,21209000.0,0.08575585836201613,2.670000076293945,3.0211501121521
LKA,2017,1807860.0,21453000.0,0.08427073136624248,,3.012919902801514
LKA,2018,1798546.0,21670000.0,0.08299704660821412,,3.075999975204468
LKA,2019,1791561.0,21803000.0,0.08217038939595468,,3.158550024032593
LKA,2020,1779537.0,21919000.0,0.08118696108399105,,3.190850019454956
LKA,2021,1763150.0,22156000.0,0.07957889510742011,,
LKA,2022,1745828.0,22181000.0,0.07870826382940355,,
LKA,2023,1723716.0,22037000.0,0.07821917683895267,,
LKA,2024,1698278.0,21916000.0,0.07749032670195291,,
LKA,2025,1676365.0,,,,
LSO,2010,327794.0,1996251.0,0.16420480190116374,,0.6766499876976013
LSO,2011,328923.0,2014009.0,0.16331754227513381,,0.6685900092124939
LSO,2012,331018.0,2034354.0,0.1627140605813934,,0.9578499794006348
LSO,2013,334382.0,2056504.0,0.16259730105071518,,1.284279942512512
LSO,2014,339424.0,2080089.0,0.1631776332647305,,1.536679983139038
LSO,2015,343705.0,2104611.0,0.16331046449914022,,1.684290051460266
LSO,2016,346051.0,2130422.0,0.16243307663927617,,1.998299956321716
LSO,2017,348554.0,2157110.0,0.16158378571329232,,8.665760040283203
LSO,2018,354586.0,2183603.0,0.16238574502782785,0.3700000047683716,
LSO,2019,361278.0,2209405.0,0.16351823228425752,,
LSO,2020,368152.0,2235727.0,0.1646676897492404,,
LSO,2021,373171.0,2261542.0,0.16500732685928451,,
LSO,2022,377503.0,2286110.0,0.16512897454628167,,3.752670049667358
LSO,2023,382166.0,2311472.0,0.16533447084801373,,4.697360038757324
LSO,2024,385967.0,2337423.0,0.16512501160466034,,
LSO,2025,385939.0,,,,
LTU,2010,121944.0,3097282.0,0.03937129392803109,2.242400884628296,0.8166099786758423
LTU,2011,114152.0,3028115.0,0.03769737939279057,2.010771989822388,1.059859991073608
LTU,2012,109361.0,2989139.0,0.03658612061867983,1.913092017173767,1.189520001411438
LTU,2013,107098.0,2961250.0,0.03616648374841706,0.5412741899490356,1.403309941291809
LTU,2014,106497.0,2937253.0,0.03625734657518436,0.5433868169784546,2.102390050888062
LTU,2015,105808.0,2911109.0,0.03634628589997833,0.5570601224899292,2.395450115203857
LTU,2016,107136.0,2877325.0,0.037234584205816164,0.5470371842384338,2.655339956283569
LTU,2017,110065.0,2842639.0,0.03871930273242575,0.5011224150657654,3.16471004486084
LTU,2018,112500.0,2819200.0,0.039904937570942114,0.5014125108718872,3.643270015716553
LTU,2019,114742.0,2811089.0,0.04081763330865725,0.5123944282531738,4.333079814910889
LTU,2020,115384.0,2810369.0,0.04105653029904614,0.5050650835037231,4.69920015335083
LTU,2021,114567.0,2808380.0,0.04079469302587257,0.497782289981842,5.226170063018799
LTU,2022,114071.0,2831639.0,0.040284443038113266,0.3360500037670135,5.742179870605469
LTU,2023,118323.0,2871585.0,0.04120477018789275,,6.757540225982666
LTU,2024,120255.0,2888278.0,0.0416355350835342,,7.404650211334229
LUX,2010,35904.0,506953.0,0.0708231335054729,,8.557140350341797
LUX,2011,36448.0,518347.0,0.07031583090092158,,8.917630195617676
LUX,2012,35850.0,530946.0,0.06752099083522618,0.0152569003403187,9.127889633178711
LUX,2013,36069.0,543360.0,0.06638140459363957,0.1466615945100784,9.563119888305664
LUX,2014,36416.0,556319.0,0.065458846453204,0.1296726018190384,10.17920017242432
LUX,2015,36878.0,569604.0,0.06474322511780115,0.1287353038787842,10.78507995605469
LUX,2016,37600.0,582014.0,0.06460325696632727,,11.37989044189453
LUX,2017,38716.0,596336.0,0.06492313058410024,0.1135729998350143,11.91926002502441
LUX,2018,39215.0,607950.0,0.06450365984044741,0.126637801527977,12.18138027191162
LUX,2019,39809.0,620001.0,0.06420796095490168,0.1297020018100739,12.38185024261475
LUX,2020,40568.0,630419.0,0.06435085236961449,0.1217679008841515,11.97710990905762
LUX,2021,41203.0,640064.0,0.06437325017498251,0.1196708977222443,11.34195995330811
LUX,2022,41688.0,653103.0,0.06383066683203109,0.0564099997282028,11.08673000335693
LUX,2023,42649.0,666430.0,0.06399621865762346,,10.68165969848633
LUX,2024,43358.0,677012.0,0.06404317796434923,,10.28359031677246
LVA,2010,110424.0,2097555.0,0.0526441499746133,0.8934707045555115,1.088039994239807
LVA,2011,111128.0,2059709.0,0.05395325261966617,0.8317012190818787,1.12785005569458
LVA,2012,112233.0,2034319.0,0.05516981358380864,1.076977968215942,1.254739999771118
LVA,2013,113650.0,2012647.0,0.056467925075783285,0.9437503218650818,1.44185996055603
LVA,2014,114829.0,1993782.0,0.0575935583729816,0.7034854888916016,1.608229994773865
LVA,2015,118019.0,1977527.0,0.059680095391870754,0.7865455150604248,1.826040029525757
LVA,2016,121280.0,1959537.0,0.06189217146703532,0.7629212737083435,1.982409954071045
LVA,2017,122279.0,1942248.0,0.06295745960351098,0.7436805963516235,2.113480091094971
LVA,2018,122145.0,1927174.0,0.06338036939062067,0.729870080947876,2.384239912033081
LVA,2019,120807.0,1913822.0,0.06312342527152473,0.8075863122940063,2.528419971466064
LVA,2020,120252.0,1900449.0,0.06327557329873099,0.8409805297851562,2.773819923400879
LVA,2021,119584.0,1884490.0,0.06345695652404629,0.657270073890686,2.998980045318604
LVA,2022,119410.0,1879383.0,0.06353680968700898,0.5537499785423279,3.746789932250977
LVA,2023,123846.0,1883710.0,0.06574578889531828,,3.876270055770874
LVA,2024,127044.0,1866124.0,0.06807907727460769,,4.151470184326172
MAC,2010,25034.0,537000.0,0.04661824953445065,0.4212445020675659,97.20445251464844
MAC,2011,23165.0,549600.0,0.042148835516739445,0.4552860856056213,97.27980041503906
MAC,2012,22800.0,567900.0,0.040147913365029056,0.5115817189216614,97.39026641845703
MAC,2013,22300.0,591900.0,0.03767528298699105,0.1749337524499744,97.68791198730469
MAC,2014,22700.0,621700.0,0.036512787518095544,0.2063354979521842,97.6773681640625
MAC,2015,24300.0,642900.0,0.0377974801679888,0.3093529045781578,97.70741271972656
MAC,2016,26100.0,652500.0,0.04,0.3872564111182648,97.80602264404297
MAC,2017,27000.0,648400.0,0.04164096236890808,0.4295922116865036,97.81629943847656
MAC,2018,29800.0,658900.0,0.045226893307026866,0.3880534952988259,97.75929260253906
MAC,2019,33800.0,672000.0,0.05029761904761905,0.4798576182120844,97.67906951904297
MAC,2020,36600.0,685400.0,0.05339947475926466,1.097726967170607,97.44117736816406
MAC,2021,39800.0,682500.0,0.05831501831501831,1.25926155756153,97.06629180908203
MAC,2022,43300.0,677300.0,0.06393031153107928,1.924715408867044,96.78726196289062
MAC,2023,43800.0,678800.0,0.06452563347083087,1.293115109604471,96.68727111816406
MAC,2024,42700.0,687000.0,0.06215429403202329,,96.42755126953125
MAC,2025,40300.0,,,,
MAR,2010,3681367.0,32467016.0,0.11338790728411875,1.135589957237244,10.80928039550781
MAR,2011,3675239.0,32912588.0,0.11166666686922341,,11.76751041412354
MAR,2012,3692925.0,33355241.0,0.1107149847905461,,12.85006999969482
MAR,2013,3718690.0,33787571.0,0.11006088599858214,,13.57509994506836
MAR,2014,3755274.0,34204780.0,0.10978798869631672,,14.28917026519775
MAR,2015,3809085.0,34607588.0,0.11006502389013646,,15.15060043334961
MAR,2016,3873303.0,35023457.0,0.1105916814550888,,15.94698047637939
MAR,2017,3940514.0,35446392.0,0.11116826784514486,,16.66440010070801
MAR,2018,3992701.0,35839760.0,0.11140423373370804,,17.00930023193359
MAR,2019,4026629.0,36210898.0,0.11119936876461887,,17.3446102142334
MAR,2020,4037166.0,36584208.0,0.11035269644213701,,17.82765960693359
MAR,2021,4031093.0,36954442.0,0.10908277278276858,,16.21686935424805
MAR,2022,4011411.0,37329064.0,0.10746079783838138,,17.1295108795166
MAR,2023,3982194.0,37712505.0,0.10559346296407518,,17.80648040771484
MAR,2024,3951093.0,38081173.0,0.1037544983186311,,18.26333045959473
MAR,2025,3920545.0,,,,
MCO,2010,,,,0.0623801983892918,22.41757965087891
MCO,2011,,,,0.0575507991015911,21.81818008422852
MCO,2012,,,,0.0603305995464325,20.89468002319336
MCO,2013,,,,0.0414117984473705,21.22076034545898
MCO,2014,,,,0.0404972992837429,21.46118927001953
MCO,2015,,,,,28.99438095092773
MCO,2016,1405.0,37276.0,0.03769181242622599,,29.98501014709473
MCO,2017,,,,,30.77304077148438
MCO,2018,,,,,30.77304077148438
MCO,2019,,,,0.1168909966945648,30.26646995544434
MCO,2020,,,,,30.4414005279541
MCO,2021,,,,0.0306729003787041,31.5217399597168
MCO,2022,,,,0.0268150996416807,32.51533889770508
MCO,2023,,,,0.0993200019001961,34.14031982421875
MCO,2024,1715.0,38631.0,0.04439439828117315,,35.29980850219727
MCO,2025,1784.0,,,,
MDA,2010,,,,,0.8760799765586853
MDA,2011,,,,,0.8899400234222412
MDA,2012,,,,,0.9703500270843506
MDA,2013,,,,,1.076789975166321
MDA,2014,128845.0,2857815.0,0.04508514371993989,,1.173239946365356
MDA,2015,131031.0,2835978.0,0.046203108768826835,,1.27620005607605
MDA,2016,131947.0,2803186.0,0.04707036921559968,,1.350069999694824
MDA,2017,134382.0,2755189.0,0.04877414943221681,,1.402379989624023
MDA,2018,135615.0,2707203.0,0.05009413775029061,,1.521319985389709
MDA,2019,132869.0,2664224.0,0.04987155734652942,,1.817180037498474
MDA,2020,130660.0,2635130.0,0.0495838914968142,0.6700000166893005,2.075740098953247
MDA,2021,,,,,2.220900058746338
MDA,2022,,,,,2.506850004196167
MDA,2023,,,,,2.620480060577393
MDA,2024,,,,,2.741849899291992
MDG,2010,3126569.0,22183340.0,0.14094221158761486,,17.69495010375977
MDG,2011,3173354.0,22822300.0,0.13904619604509624,,17.78689002990723
MDG,2012,3226960.0,23462438.0,0.13753728406229565,3.029999971389771,18.11274909973145
MDG,2013,3285800.0,24109290.0,0.1362877131595331,,19.11463928222656
MDG,2014,3354575.0,24764348.0,0.13545985543411035,,18.84893989562988
MDG,2015,3431113.0,25426702.0,0.13494133057444885,,18.57649993896484
MDG,2016,3514884.0,26099952.0,0.13467013272668088,,18.65446090698242
MDG,2017,3595516.0,26788375.0,0.13421926488635463,,
MDG,2018,3663361.0,27494926.0,0.13323771084162947,,19.6834602355957
MDG,2019,3720470.0,28219554.0,0.13184014176836387,,20.9351806640625
MDG,2020,3771983.0,28953556.0,0.13027702020435764,,
MDG,2021,3813485.0,29691083.0,0.12843873024099525,,
MDG,2022,3856656.0,30437261.0,0.12670837891753794,,
MDG,2023,3915417.0,31195932.0,0.12551049925355653,,
MDG,2024,3988212.0,31964956.0,0.12476826184275054,,
MDG,2025,4071801.0,,,,
MDV,2010,41092.0,360792.0,0.11389387791303576,,3.798700094223022
MDV,2011,40048.0,373674.0,0.1071736326316522,,
MDV,2012,39639.0,386818.0,0.10247454875419448,,2.931859970092773
MDV,2013,39870.0,400070.0,0.09965755992701278,,0.5971199870109558
MDV,2014,40875.0,413617.0,0.09882330755263928,,0.5863000154495239
MDV,2015,42560.0,428154.0,0.09940348566170117,,3.918169975280762
MDV,2016,44509.0,443308.0,0.10040197785738132,1.759999990463257,4.641280174255371
MDV,2017,46657.0,458287.0,0.10180738270996123,,7.382080078125
MDV,2018,48878.0,473099.0,0.10331452824884432,,3.855109930038452
MDV,2019,50972.0,487731.0,0.10450842780139052,,3.510020017623901
MDV,2020,52666.0,502118.0,0.10488769572092616,,
MDV,2021,53774.0,516154.0,0.10418208519162886,,
MDV,2022,46396.0,524106.0,0.088524077190492,,
MDV,2023,45400.0,525994.0,0.0863127716285737,,
MDV,2024,44139.0,527799.0,0.08362842673063041,,5.277989864349365
MDV,2025,42759.0,,,,
MEX,2010,13429836.0,113623895.0,0.11819552568586035,1.35380494594574,8.234780311584473
MEX,2011,13447521.0,115243504.0,0.11668788724091556,1.353157997131348,8.258879661560059
MEX,2012,13465840.0,116818208.0,0.11527175626594101,1.313017964363098,8.346059799194336
MEX,2013,13474982.0,118343573.0,0.11386323446563507,1.34793496131897,8.52283000946045
MEX,2014,13472363.0,119784261.0,0.11247189645390891,1.352460026741028,8.73134994506836
MEX,2015,13460608.0,121072306.0,0.11117825739603902,1.471472024917603,8.791009902954102
MEX,2016,13438164.0,122251351.0,0.10992241713549653,1.544728994369507,8.965950012207031
MEX,2017,13405112.0,123400057.0,0.10863132745554567,0.9317498207092285,9.268529891967773
MEX,2018,13367833.0,124573711.0,0.10730861987405994,1.565188050270081,9.552459716796875
MEX,2019,13333426.0,125762982.0,0.10602027550523571,1.578770995140076,9.782679557800293
MEX,2020,13301957.0,126799054.0,0.10490580631618908,1.071558952331543,9.913619995117188
MEX,2021,13270671.0,127648148.0,0.10396289494149183,1.092059969902039,8.921279907226562
MEX,2022,13236735.0,128613117.0,0.10291901252964734,1.137889981269836,9.087209701538086
MEX,2023,13197368.0,129739759.0,0.1017218476565846,,9.83469009399414
MEX,2024,12900384.0,130861007.0,0.09858080948437146,,10.18122959136963
MEX,2025,,,,,10.18122959136963
MHL,2010,8142.0,52044.0,0.15644454692183538,,
MHL,2011,8109.0,51907.0,0.15622170420174544,,18.41797065734863
MHL,2012,8024.0,51419.0,0.15605126509655964,,
MHL,2013,7920.0,50681.0,0.15627158106588268,,
MHL,2014,7826.0,49796.0,0.15716121776849545,,
MHL,2015,7723.0,48800.0,0.15825819672131147,,17.50849914550781
MHL,2016,7574.0,47709.0,0.15875411347963697,,13.68844985961914
MHL,2017,7367.0,46529.0,0.1583313632358314,,
MHL,2018,7033.0,45285.0,0.15530528872695154,,
MHL,2019,6626.0,44007.0,0.1505669552571182,,19.22863960266113
MHL,2020,6202.0,42706.0,0.14522549524656958,,19.71454048156738
MHL,2021,5772.0,41367.0,0.13953151062441077,,19.37384033203125
MHL,2022,5593.0,40077.0,0.13955635401851435,,20.01641082763672
MHL,2023,5429.0,38827.0,0.1398253792464007,,
MHL,2024,5274.0,37548.0,0.1404602109300096,,
MHL,2025,5080.0,,,,
MKD,2010,119955.0,1946298.0,0.06163239133986676,,
MKD,2011,118847.0,1937398.0,0.06134361654136115,,
MKD,2012,115394.0,1929821.0,0.05979518307656513,,
MKD,2013,113371.0,1922716.0,0.05896398636096022,,
MKD,2014,112882.0,1917557.0,0.058867611236589054,,
MKD,2015,112325.0,1912430.0,0.05873417589140518,,
MKD,2016,112661.0,1906313.0,0.05909889928883662,,
MKD,2017,114620.0,1898657.0,0.06036898713143027,,0.0
MKD,2018,114920.0,1889051.0,0.06083477894455999,,0.6446999907493591
MKD,2019,115834.0,1876262.0,0.06173658049888555,,0.6968799829483032
MKD,2020,116015.0,1856124.0,0.06250390598903953,,0.7546200156211853
MKD,2021,115977.0,1837114.0,0.06312999628765553,,0.7312999963760376
MKD,2022,109058.0,1831712.0,0.059538835799514335,,0.7336599826812744
MKD,2023,109498.0,1827816.0,0.05990646760943115,,0.7775400280952454
MKD,2024,109388.0,1824359.0,0.059959689951374705,,
MKD,2025,106898.0,,,,
MLI,2010,2578487.0,15945198.0,0.16170931210763265,0.6081658005714417,39.82421112060547
MLI,2011,2688396.0,16469049.0,0.1632392981525527,,38.77331161499023
MLI,2012,2803903.0,16957033.0,0.165353396434388,,
MLI,2013,2918885.0,17459615.0,0.16717923046985858,,35.29970932006836
MLI,2014,3037551.0,18020267.0,0.16856304071410264,,
MLI,2015,3158042.0,18593022.0,0.16985092579355845,,38.49803924560547
MLI,2016,3278757.0,19191289.0,0.17084610627248645,,36.94459915161133
MLI,2017,3399474.0,19813011.0,0.171577858610183,,42.71372985839844
MLI,2018,3520133.0,20442030.0,0.17220075501307844,,39.93487167358398
MLI,2019,3636834.0,21068405.0,0.17262028141190564,1.850000023841858,
MLI,2020,3755265.0,21713836.0,0.1729434172755104,,
