iso3,year,education_nec_pct,education_not_definable_by_level_pct,education_total_pct,post_secondary_non_tertiary_pct,ecd_and_primary_pct,education_rnd_pct,secondary_pct,education_subsidiary_services_pct,tertiary_pct
JAM,2000,,,1.0,,0.0,,0.0,,0.0
JAM,2001,,,1.0,,,,,,
JAM,2002,,,1.0,,,,,,
JAM,2003,,,1.0,,0.0,,0.0,,0.0
JAM,2004,,,1.0,,,,,,
JAM,2005,,,1.0,,,,,,
JAM,2006,,,1.0,,,,,,
JAM,2007,,,1.0,,,,,,
JAM,2008,,,1.0,,,,,,
JAM,2009,,,1.0,,,,,,
JAM,2010,,,1.0,,,,,,
JAM,2011,,,1.0,,,,,,
JAM,2012,,,1.0,,,,,,
JAM,2013,,,1.0,,,,,,
JAM,2014,,,1.0,,,,,,
JAM,2015,,,1.0,,,,,,
JOR,2000,,,1.0,,,,0.7525191455058443,,0.17509740695955928
JOR,2001,,,1.0,,,,0.7756794104099497,,0.16582220175034548
JOR,2002,0.0,0.0,1.0,0.0,0.05786574662550693,0.0,0.7664487621814658,0.0,0.17565522668119365
JOR,2003,,,1.0,,,,,,
JOR,2004,0.0,0.0,1.0,0.0,0.7745059026396073,0.0,0.014803024273776357,0.0,0.21069107308661617
JOR,2005,,,1.0,,0.6124972400088318,,0.026716714506513566,,0.1256347979686464
JOR,2006,,,1.0,,0.5719717650729272,,0.11145776460494501,,0.1509047656189065
JOR,2007,,,1.0,,0.5198098256735342,,0.08082408874801902,,0.13629160063391443
JOR,2008,,,1.0,,0.7156646909398815,,0.14597798475867907,,0.056223539373412366
JOR,2009,,,1.0,,,,,,
JOR,2010,,,1.0,,0.7139953088350272,,0.15871774824081308,,0.038154808444096945
JOR,2011,,,1.0,,0.6983028720626633,,0.13159268929503914,,0.09203655352480421
JOR,2012,,,1.0,,0.705417066155321,,0.12799616490891655,,0.07250719079578138
JOR,2013,,,1.0,,0.6977631718435283,,0.1284851054807591,,0.0896851478850843
JOR,2014,,,1.0,,0.6905495379111599,,0.13008049289476303,,0.09500149060916234
JOR,2015,0.05660015349194169,0.0037413660782808903,1.0,,0.6794896392939371,,0.12125863392171912,0.022064466615502692,0.1168457405986186
JOR,2016,0.055954776276707856,0.004119957842291843,1.0,0.0,0.6709782504551115,0.0,0.1283893839225831,0.02567787678451662,0.11487975471878888
JOR,2017,0.0,0.004220237511041318,1.0,0.0,0.6515850426931006,0.07566984002355483,0.12749043085680636,0.029050937285307693,0.11198351163018944
JOR,2018,0.06700038505968424,0.0038505968425105856,1.0,0.0,0.657489410858683,0.0,0.13900654601463225,0.03937235271467077,0.09328070850981902
JOR,2019,0.054639270247857745,0.03123560305906202,1.0,0.0,0.6242513590712246,0.0,0.14972818575509084,0.05344144476181701,0.08670413710494795
JOR,2020,0.010618692408951294,0.016410706450197456,1.0,0.0,0.045721807810443174,0.0,0.8322071083808692,0.0026327336551118857,0.09240895129442742
JOR,2021,0.03306062513110972,0.02174952800503462,1.0,0.0,0.6844556324732537,0.0,0.13869519614013004,0.04004195510803441,0.0819970631424376
JOR,2022,0.008393773938554309,0.015402167712492866,1.0,0.0,0.04620650313747859,0.0,0.8520902941895523,0.0035856898378290197,0.07432157118409255
JOR,2023,0.012123072201335069,0.01572930253970689,1.0,0.0,0.04941302846620117,0.0,0.8466968464666614,0.00352950203330008,0.0725082482927952
JPN,2005,0.1273871236726864,0.055005160560489354,1.0,0.0,0.30626906054474534,0.005481273288122551,0.3096336293609653,0.04110371851912323,0.15511420291207223
JPN,2006,0.1365260233030564,0.05417143390851566,1.0,0.0,0.3017313844070329,0.005568916804819387,0.3040313353725453,0.04351227029677539,0.15445279846825605
JPN,2007,0.13996555438432778,0.055366431077087885,1.0,0.0,0.2938072773563277,0.005477889716428483,0.29854786961355234,0.04104673198661345,0.1657882458656621
JPN,2008,0.13873261492419586,0.05363129139648992,1.0,0.0,0.2946618102518298,0.006055052256724936,0.2956071871846327,0.041573385609391125,0.16975025809370248
JPN,2009,0.13702918766583905,0.05497190324945027,1.0,0.0,0.292211887567543,0.005846624128546178,0.2900755117926806,0.04166500946028102,0.1781998761356598
JPN,2010,0.14927864066943075,0.05637128053638198,1.0,0.0,0.29774898672419703,0.005059110178115565,0.29579512348299386,0.04112998424116256,0.1546285043060587
JPN,2011,0.15136315736799658,0.05786427886002248,1.0,0.0,0.29234147518882864,0.004821532646897798,0.29327752365141313,0.041804277564861096,0.15853952891447812
JPN,2012,0.15619338734709057,0.058697178735181134,1.0,0.0,0.2930610221700312,0.004638180605795954,0.2943297356945174,0.04298283401096405,0.15010356242955689
JPN,2013,0.15100717920122675,0.05602797332775725,1.0,0.0,0.28609349225157404,0.004164633721335458,0.28802769452382615,0.0443821007876211,0.17029692618665923
JPN,2014,0.1507742647773881,0.05800550308619022,1.0,0.0,0.28068599802071953,0.0036610968417319163,0.29390598989766087,0.04566074217297538,0.16731212566714912
JPN,2015,0.15205028434600426,0.05855570649045657,1.0,0.0,0.28009232611148205,0.0033730113047682584,0.29913314760665854,0.04486795754380311,0.1619275665968273
JPN,2016,0.15739045741510013,0.06098476847614353,1.0,0.0,0.27753526250322696,0.002751766058813865,0.2984639395432889,0.04662160576404045,0.15624633293435664
JPN,2017,0.1567560291905874,0.061301403933823745,1.0,0.0,0.27990894034890595,0.0027680729413554757,0.294551051341023,0.047683421408381464,0.15702522867325613
JPN,2018,0.1565372799588828,0.06294314850074176,1.0,0.0,0.27972526253080876,0.004432945134273271,0.28870796294782086,0.04748916585872981,0.16015255405389622
JPN,2019,0.15233200315583664,0.062116239980790564,1.0,0.0,0.28542598076769155,0.003350217821329325,0.2887133105411802,0.04776633088260518,0.16028448266005005
JPN,2020,0.15718028750565155,0.06028467308352263,1.0,0.0,0.27996121560744963,0.0029524074104336526,0.2777714226572756,0.047445513920437526,0.1744044798152294
JPN,2021,0.15501144675861298,0.061326707242168745,1.0,0.0,0.27009883298899995,0.003138086995365456,0.27805014238650955,0.05053325143782456,0.1818247808364509
JPN,2022,0.1545319465081724,0.06207322570412541,1.0,0.0,0.2702472577925438,0.002682382534461931,0.2757177599323282,0.05393147124786438,0.18081039117151113
JPN,2023,0.13742268726861606,0.06391185794409097,1.0,0.0,0.2756212729167129,0.001379990689219445,0.27505597552594824,0.0603981467112993,0.18620452681283114
KAZ,2000,0.0,0.0,1.0,0.0,0.03515300396986708,0.0,0.819524718133674,0.0,0.11045555571749464
KAZ,2001,0.0,0.0,1.0,0.0,0.03116653948941584,0.0,0.800504499416091,0.0,0.12626116059293935
KAZ,2002,0.0,0.0,1.0,0.0,0.03203013071207921,0.0,0.8212238423812965,0.0,0.0981155444324994
KAZ,2003,0.0,0.0,1.0,0.0,0.7903451621719415,0.0,0.12580500558889568,0.0,0.08384958389898685
KAZ,2004,0.0,0.0,1.0,0.0,0.7884243916774339,0.0,0.12839058548264545,0.0,0.0831850175974149
KAZ,2005,0.0,0.0,1.0,0.0,0.25193062206998984,0.0,0.30414701729609633,0.0,0.4458351625902778
KAZ,2006,0.0,0.0,1.0,0.0,0.25014404543037466,0.0,0.2767918796554175,0.0,0.4730640749142078
KAZ,2007,0.0,0.0,1.0,0.0,0.23168193029905254,0.0,0.35924740296378116,0.0,0.4090706667371663
KAZ,2008,0.0,0.0,1.0,0.0,0.09070285701141195,0.0,0.5231417050456242,0.0,0.3551656782389502
KAZ,2009,,,1.0,,0.08346677324557876,,0.4533297691684164,,0.40935472178318977
KAZ,2010,0.0,0.017636110253540924,1.0,0.0,0.6132230411896593,0.0,0.24540919480471482,0.0,0.12373165375208507
KAZ,2011,0.22487089465588095,0.021088233802101702,1.0,0.06273731919191855,0.5964810251076565,0.0,0.0,0.0,0.0948225272424423
KAZ,2012,0.25419077173329085,0.0225294953668894,1.0,0.0611265494587599,0.07281368418164985,0.0,0.4850411880724945,0.0,0.10429831118691553
KAZ,2013,0.23773081371763607,0.02189433310467,1.0,0.06622722438617648,0.08105555906827734,0.0,0.4789512979930219,0.0,0.114140771730218
KAZ,2014,0.23640749107638828,0.016651435098325368,1.0,0.07092775699673975,0.08755373910305647,0.0,0.4820846775893155,0.0,0.10637490013617476
KAZ,2015,0.2113376815017454,0.011016689719652657,1.0,0.07293794510664438,0.09875162754736508,0.0,0.5033492662039001,0.0,0.10260678992069254
KAZ,2016,0.026883313021643013,0.024899964462523478,1.0,0.0731520370888478,0.17498502975313374,0.01589427278160083,0.5380786180540683,0.0,0.14610676483818297
KAZ,2017,0.012442204664576356,0.02152692114966962,1.0,0.0689828678477188,0.13464704805577618,0.016856668735862976,0.5595944432807747,0.044361048684739994,0.14158879758088158
KAZ,2018,0.007758716561340887,0.014460746202922248,1.0,0.06576276868938175,0.13707517584189763,0.013996862484996188,0.6049058070676933,0.02863891321225995,0.12740100993950793
KAZ,2019,0.03630577505231098,0.01555773759839986,1.0,0.05351354563070159,0.12640674308809802,0.011696391814002512,0.6283359239268987,0.02540810658710377,0.10277577630248459
KAZ,2020,0.030680034924932514,0.021525184584464608,1.0,0.04706528737960796,0.12154363710654328,0.012192373580914288,0.6586564017791162,0.016495077281415468,0.09184200336300598
KAZ,2021,0.0064511431045640825,0.30974285294664206,1.0,0.0410173524517032,0.12209332072490998,0.01167699607515578,0.39765906917728683,0.02548456336736141,0.08587470215237664
KAZ,2022,0.0036294389689215593,0.02357206682638009,1.0,0.03897796571089053,0.1313651809149093,0.009665974758032847,0.692298174423987,0.02508828344233647,0.07540291495454203
KAZ,2023,0.013081910683605237,0.018522001158181162,1.0,0.05621208657019071,0.13181755167164388,0.02286001186797328,0.6568837647771606,0.018421398213379927,0.08220127505786497
KEN,2000,,,1.0,,0.02046696105684763,,0.029733381492149217,,0.1494423233227012
KEN,2001,,,1.0,,0.02218190021481104,,0.03135005938902652,,0.16166660169922284
KEN,2002,,,1.0,,0.0236657487137405,,0.03537173050441098,,0.15737381496661298
KEN,2003,,,1.0,,0.05430933244860721,,0.025722443395482547,,0.14556004821027063
KEN,2004,,,1.0,,0.13414996547024693,,0.012729159355930207,,0.15379832018759373
KEN,2005,,,1.0,,0.10100699951010678,,0.013250867409346636,,0.16927030464471973
KEN,2006,,,1.0,,0.07256239180825728,,0.030515759924013373,,0.18499578714123657
KEN,2007,,,1.0,,0.10114224892299599,,0.0222241502748311,,0.14023013929107905
KEN,2008,,,1.0,,0.0912236396794071,,0.06787194630447371,,0.1412363650617344
KEN,2009,,,1.0,,0.0893978276842882,,0.06633506163895808,,0.1699265888537146
KEN,2010,,,1.0,,0.05004079417305977,,0.008733105563022925,,0.23460308853601664
KEN,2011,,,1.0,,0.052022969903945636,,0.010276819581948678,,0.24869011539224967
KEN,2012,,,1.0,,0.04582756881995075,,0.01888910149865047,,0.23578473409551617
KEN,2013,0.012791664097885978,0.02414744738084216,1.0,0.026018869332570867,0.3886770287422052,0.004304292727536782,0.32602826928627837,0.007824147178425875,0.21020864432825928
KEN,2017,0.0356196725832571,0.0002312514780504877,1.0,0.0,0.42113524733031077,0.0025717426416083334,0.28593256768134384,0.007345345138060417,0.24716417314736944
KEN,2018,0.005246632966020533,0.0,1.0,0.0,0.4194930356038841,0.0,0.2570680437865949,0.046400213356608606,0.27179449879380785
KEN,2019,0.032402620189597275,0.00017364901988161583,1.0,0.0,0.3725466424576242,0.005207678673850228,0.30321684966411644,0.004721639385744344,0.2817309206091857
KEN,2020,0.04291597664819918,0.00023431387395512882,1.0,0.0,0.385260066141148,0.005072875505022126,0.29774057281164246,0.005623120422675561,0.2631530745973575
KEN,2021,0.027865107255814942,0.00019035310278886608,1.0,0.0,0.4208061863069549,0.0018737532285565198,0.35565970960739945,0.007413788149484535,0.18619110234900088
KEN,2022,0.03227167264290234,0.0,1.0,0.0,0.409829149968361,0.0,0.35773043661674747,0.013921113689095124,0.18624762708289389
KEN,2023,0.03396030799530143,0.0,1.0,0.0,0.3667211522281881,0.0,0.45967562776690674,0.0,0.13964291200960366
KGZ,2000,,,1.0,,,,,,
KGZ,2001,,,1.0,,,,0.715268998454839,,0.17218008147211683
KGZ,2006,,,1.0,,0.013029565984205904,,0.24820018328341617,,0.20716169542778232
KGZ,2008,,,1.0,,,,,,
KGZ,2009,,,1.0,,,,,,
KGZ,2010,,,1.0,,,,,,
KGZ,2011,,,1.0,,,,,,
KGZ,2012,,,1.0,,,,,,
KGZ,2013,,,1.0,,,,,,
KGZ,2014,0.1166537270076666,0.01027197979869698,1.0,0.027485842263756048,0.11377896181231371,0.0020065475189039897,0.5552811558948506,0.042847507019057575,0.1316719634376172
KGZ,2015,0.12438781259480781,0.01174199613934369,1.0,0.024804216716841864,0.1240710920856546,0.0019169925554010847,0.5418621165598151,0.04272059583462522,0.12849517751351064
KGZ,2016,0.15088845422738917,0.006454723270613516,1.0,0.020601118488112618,0.12395933772280227,0.0015785558830821778,0.536791647152814,0.038637428028320334,0.12108873522686572
KGZ,2017,0.1269020191024369,0.007539872525603206,1.0,0.020768751387480976,0.1348858855405091,0.001754578352889567,0.5404663005945772,0.03922659470042447,0.1284559977960784
KGZ,2018,0.10130924521160621,0.008388018487224732,1.0,0.021560432647969766,0.14333196509390211,0.0017911498008945088,0.5528415845278773,0.0345302762955184,0.13624732793500688
KGZ,2019,0.0790851779492034,0.008142157948800577,1.0,0.02113083848617293,0.1471958146186227,0.0014879453765433302,0.5656559044492336,0.03390048137928255,0.14340167979214077
KGZ,2020,0.050019306442131484,0.007382520872293651,1.0,0.018600023062407663,0.12237341882529597,0.0014380353416874195,0.6301211102289332,0.03439444259735796,0.13567114262989236
KGZ,2021,0.07314486838615925,0.0071844402981727775,1.0,0.017996504749196587,0.1327202577611808,0.0012240488828318009,0.5833048447722868,0.03221509579451719,0.15220993935565477
KGZ,2022,0.10380731124017764,0.0071472497437649486,1.0,0.015732148957977456,0.14175196446873933,0.0009825760163990392,0.567099419200547,0.03180457806627947,0.13167475230611553
KGZ,2023,0.08128715519281007,0.006768412162282418,1.0,0.015559054019387676,0.1501318370834898,0.0008019861824389781,0.5745441351067286,0.03176121576311613,0.1391462044897462
KGZ,2024,0.1072817974289147,0.007138557268149559,1.0,0.01757664979441293,0.16713280528230387,0.0009466016441489642,0.601090853640173,0.031888047690057486,0.06694468725183995
KIR,2010,,,1.0,,,,,,
KIR,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR,2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR,2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR,2015,,,1.0,,,,,,
KIR,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR,2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR,2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR,2021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR,2023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR,2000,,,,,,,,,
KOR,2001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR,2002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR,2003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR,2004,,,,,,,,,
KOR,2005,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
KOR,2006,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
KOR,2009,,,1.0,,0.356057431766634,,0.3984563960279734,,0.1090917771651052
KOR,2010,,,1.0,,0.36366112798470185,,0.41428769289797873,,0.10246602498774977
KOS,2016,0.0491879350348028,0.0283062645011601,1.0,0.006282348741745495,0.5493842584329826,0.009459218275923617,0.1716580403355346,0.001998929145100838,0.1837587006960557
KOS,2017,0.05899204244031832,0.028894783377542005,1.0,0.0,0.5447214854111407,0.010185676392572946,0.1664014146772768,0.001909814323607423,0.18885941644562343
KOS,2018,0.060741301176741896,0.025928039635751285,1.0,0.000578919667974875,0.5476067430108735,0.01043456956490733,0.17250793299211833,0.001517428106203714,0.18068506584542918
KOS,2019,0.05899299281441827,0.028903490334307783,1.0,0.0,0.5447292243763154,0.010195445680559028,0.16642040453059495,0.0018972708385564853,0.18886117142524816
KOS,2020,0.07604361585465266,0.02105530730334095,1.0,0.0,0.5140341156851083,0.009318679607830978,0.22692025243542702,0.0,0.15262802911364295
KOS,2021,0.05842359659594015,0.019341940851630404,1.0,0.0,0.45633061697325805,0.009435114395991068,0.2810743569049196,0.01399514298009927,0.16139923129816175
KOS,2022,0.06595225072398407,0.03275954915939946,1.0,0.0,0.5511435692507707,0.009425522154747252,0.15949593024379505,0.0,0.18122317846730365
KOS,2023,0.05549374730637141,0.02398215833337151,1.0,0.0,0.5928205311644472,0.008721319865791721,0.15415845440532736,0.0,0.16482378892469057
KWT,2001,,,1.0,,,,,,
KWT,2002,,,1.0,,,,,,
KWT,2003,,,1.0,,,,,,
KWT,2004,,,1.0,,,,,,
KWT,2005,,,1.0,,,,,,
KWT,2006,,,1.0,,,,,,
KWT,2007,,,1.0,,,,,,
KWT,2008,,,1.0,,,,,,
KWT,2009,,,1.0,,,,,,
KWT,2010,,,1.0,,,,,,
KWT,2011,,,1.0,,,,,,
KWT,2012,,,1.0,,,,,,
KWT,2013,,,1.0,,0.0,,0.0,,0.0
KWT,2014,,,1.0,,,,,,
KWT,2015,,,1.0,,,,,,
LBN,2000,0.0,0.0,1.0,0.0,0.4676543934281942,0.0,0.18043127475429072,0.0,0.3519143318175151
LBN,2001,0.0,0.0,1.0,0.0,0.49957167332952596,0.0,0.18960593946316387,0.0,0.31082238720731004
LBN,2002,0.0,0.0,1.0,0.0,0.4779563246806757,0.0,0.1968136245021288,0.0,0.3248180195028155
LBN,2003,0.0,0.0,1.0,0.0,0.5118124638839906,0.0,0.18822333467047894,0.0,0.29996420144553054
LBN,2004,0.0,0.0,1.0,0.0,0.510560371139055,0.0,0.17873275546331335,0.0,0.31058478818215113
LBN,2005,0.0,0.0,1.0,0.0,0.4768096705823935,0.0,0.2061651318459344,0.0,0.3170251975716723
LBN,2006,0.0,0.0,1.0,0.0,0.5284177298010279,0.0,0.19541847741488708,0.0,0.27616379278408487
LBN,2007,0.0,0.0,1.0,0.0,0.5075829362138549,0.0,0.20193668879216786,0.0,0.2904803749939773
LBN,2008,0.0,0.0,1.0,0.0,0.4974752823664771,0.0,0.20491606983717467,0.0,0.29760864779634844
LBN,2009,0.0,0.0,1.0,0.0,0.4550187071399844,0.0,0.1852044653228042,0.0,0.35977682753721146
LBN,2010,,,1.0,,,,,,
LBN,2011,,,1.0,,,,,,
LBN,2012,,,1.0,,,,,,
LBN,2013,,,1.0,,,,,,
LBN,2014,,,1.0,,,,,,
LBN,2015,,,1.0,,,,,,
LBN,2016,,,1.0,,,,,,
LBN,2017,,,1.0,,,,,,
LBN,2018,0.09901310342547515,0.0,1.0,0.00031967750796599396,0.38467194236993696,0.0,0.24998665080006321,0.0,0.2660086258965587
LBN,2019,0.08365637409322514,0.0,1.0,0.00014365258769244622,0.34949786636681324,0.0,0.36387305358204813,0.0,0.20282905337022092
LBN,2020,0.052542679832779014,0.0,1.0,0.00027429137043265213,0.38449152141273335,0.0,0.31760353173081285,0.0,0.2450879756532421
LBN,2021,0.13491987099070069,0.0,1.0,0.00011884161481888509,0.33249894358271886,0.0,0.32521647738442794,0.0,0.20724586642733356
LBN,2024,0.04715611191697607,0.0026397141797052893,1.0,0.0,0.25107980815518227,0.0,0.30647223049728844,0.0,0.3926521352508479
LBR,2005,,,1.0,,,,,,
LBR,2006,,,1.0,,,,,,
LBR,2007,,,1.0,,,,,,
LBR,2008,,,1.0,,,,,,
LBR,2011,,,1.0,,,,,,
LBR,2012,,,1.0,,,,,,
LBR,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LKA,2000,,,1.0,,,,,,
LKA,2001,,,1.0,,,,,,
LKA,2002,,,1.0,,,,,,
LKA,2003,,,1.0,,,,,,
LKA,2004,,,1.0,,,,,,
LKA,2005,,,1.0,,,,,,
LKA,2006,,,1.0,,,,,,
LKA,2007,,,1.0,,,,,,
LKA,2008,,,1.0,,,,,,
LKA,2009,,,1.0,,,,,,
LKA,2010,,,1.0,,,,,,
LKA,2011,,,1.0,,,,,,
LKA,2012,,,1.0,,,,,,
LKA,2013,,,1.0,,,,,,
LKA,2014,,,1.0,,,,,,
LKA,2015,,,1.0,,,,,,
LKA,2016,,,1.0,,,,,,
LKA,2017,,,1.0,,,,,,
LKA,2018,,,1.0,,,,,,
LKA,2019,,,1.0,,,,,,
LKA,2021,,,1.0,,,,,,
LKA,2022,,,1.0,,,,,,
LKA,2023,,,1.0,,,,,,
LTU,2000,0.032959950243453474,0.062303522457532026,1.0,0.06597632802203938,0.18647544837946392,0.006857826436425604,0.5288488908227512,0.0,0.11657803363833463
LTU,2001,0.031106591511279213,0.05746603025248152,1.0,0.05623441308251127,0.17689632473167502,0.00659575823496519,0.5297971134857361,0.0,0.14190258899141883
LTU,2002,0.038932409343865236,0.05346327479007406,1.0,0.05379062981584375,0.1686411286244237,0.007230087080787085,0.5129370488672537,0.0,0.1650054214777523
LTU,2003,0.042639617449190495,0.05690938659702001,1.0,0.05293484642001541,0.16360328798078394,0.007872140170259142,0.5047655485044621,0.0,0.17127411890314923
LTU,2004,0.029502394074298288,0.16782565926374338,1.0,0.04688013654000564,0.18568852231596739,0.005889548888300357,0.39049012312982656,0.010389315576406493,0.16333430021145207
LTU,2005,0.042452659832377816,0.17641363507479377,1.0,0.04552555404689949,0.16882783570351145,0.0057439070401474135,0.384005735454468,0.01305691885300132,0.16397375399480094
LTU,2006,0.06137559184462265,0.05848526427674169,1.0,0.009543724031307372,0.19632814764711562,0.0061331529616388,0.4364688375688471,0.016031693883466997,0.21563281476471152
LTU,2007,0.09400504664650133,0.060164947625284765,1.0,0.009644455927039042,0.19627202020320958,0.005671416628166882,0.4462396388246841,0.010075976757443043,0.1779264973876713
LTU,2008,0.08491692868505764,0.054288821723862006,1.0,0.008604139089297793,0.17567838991969043,0.07358149493110602,0.4326455150250587,0.009696550117894921,0.1605876263217105
LTU,2009,0.04836647229048495,0.061248658450834534,1.0,0.009355354900859309,0.19091618624983217,0.06880165620216891,0.45968779396014264,0.01022919155747851,0.1513946863881989
LTU,2010,0.06957442508017053,0.07073346586983872,1.0,0.019239111743961198,0.1600447687801111,0.04990934623703924,0.46235711850754657,0.011288731480839025,0.15685303230049388
LTU,2011,0.12620870675318654,0.0685142302661144,1.0,0.018536699860602638,0.156971155910362,0.04038058054562472,0.44510406141498327,0.011166100394720645,0.1331184648544056
LTU,2012,0.09460573165868116,0.06437648519691598,1.0,0.01902101563993137,0.1482385329817285,0.04149216235832975,0.40556163781246435,0.008854010735950626,0.21785097599049028
LTU,2013,0.09191094981382981,0.06484669890312889,1.0,0.04883067034886286,0.1507224340398743,0.0407951539655042,0.3637303312288323,0.008054577249059622,0.2311097290470711
LTU,2014,0.07660032380557337,0.06512433721386046,1.0,0.048672907506925135,0.15646042068663724,0.042629514085325275,0.35862607405830893,0.009178834712565545,0.24270813086436116
LTU,2015,0.05935755590819876,0.07102117654014806,1.0,0.049488825750976906,0.16685829762029203,0.044034998252621346,0.3628598095515625,0.0088377239521799,0.23754161242402072
LTU,2016,0.05795459865271419,0.0786853013043995,1.0,0.05612291844126383,0.19260784662960623,0.04848679215433897,0.38209473402701144,0.009129881947026562,0.17491738874722007
LTU,2017,0.0658348276860339,0.08081324027733518,1.0,0.05557273800821009,0.1984099462449572,0.05264547289233787,0.37926983948465137,0.007738351859141378,0.15971558354733292
LTU,2018,0.0681777915416551,0.08054149639126992,1.0,0.051420702349302926,0.19999388391970846,0.046424447234973486,0.37593846640742895,0.008137299206899712,0.1693659129487613
LTU,2019,0.07352462622591727,0.07702873744115973,1.0,0.04840095236530836,0.20641980877222033,0.04606088265600353,0.3809017281710031,0.007950732009853953,0.15971297631029033
LTU,2020,0.08689623895777693,0.07319632384577518,1.0,0.045384844972808716,0.19967130126711813,0.044194862531833,0.37446538003852914,0.005423141476120884,0.17076790691003813
LTU,2021,0.08897513864633998,0.0740745993634902,1.0,0.047464654000915894,0.2170284092966107,0.04459039472638177,0.39268554946648343,0.004933006730491813,0.13024824776928587
LTU,2022,0.08360215511889427,0.07674020007644682,1.0,0.038169244515426914,0.2162145794328813,0.04266627794022052,0.37479914447720347,0.006356772969959316,0.16145192979551684
LTU,2023,0.08479580358891939,0.07078679021525511,1.0,0.045461295575042276,0.21672066124754863,0.04527119111764568,0.37019025190683713,0.006284505802135485,0.1604895005466161
LUX,2000,0.008462986616600745,0.07254735999753771,1.0,0.017022411679311383,0.386998250770738,0.004135567832648514,0.44229236238285025,0.05207060525384341,0.016470455466469684
LUX,2001,0.013850544774761987,0.06732141853805518,1.0,0.018350257650226128,0.3884904487047017,0.0037254765648287143,0.43504176400172556,0.05331278861253614,0.019908253473349794
LUX,2002,0.0144369402564525,0.0651292232731939,1.0,0.023891350146953014,0.3947235636319501,0.004661748003780029,0.41605472373702795,0.05938721899031587,0.021714364980969812
LUX,2003,0.014007120246968877,0.06243529362012715,1.0,0.02402574315424121,0.39039032924485595,0.004413738662189231,0.41192179318705446,0.06370396938888985,0.029102012495673187
LUX,2004,0.013193667444650897,0.06863354194497023,1.0,0.017421832113077018,0.3925618728903477,0.00433737658510971,0.3747617769863732,0.09875144018694769,0.030338491848523805
LUX,2005,0.010799077299625252,0.06171085955213252,1.0,0.02280697099997076,0.40054270890517435,0.0046094203327408274,0.37448411022065503,0.09722502828167807,0.0278218244080235
LUX,2006,0.011789823569458398,0.06306629360894969,1.0,0.019789966476410764,0.3809588394896899,0.004227002400969117,0.38808897016354255,0.09781319282580639,0.034267234677695206
LUX,2007,0.010626024992241618,0.06822024964877399,1.0,0.0258305818815266,0.37087290002916784,0.004129509888123865,0.38035460300421847,0.09693029399747129,0.04303583655847641
LUX,2008,0.012039764784713322,0.06236324356797099,1.0,0.025345140308922244,0.36057833385321003,0.004016913319238898,0.39383946210099485,0.0989186566388244,0.042897330144756766
LUX,2009,0.011278246915528898,0.06379975271617605,1.0,0.02771578144319049,0.36272380501407414,0.0042185568095125334,0.3752731960118907,0.1021040170467998,0.052886644042827446
LUX,2010,0.007429951881768241,0.05520468364591835,1.0,0.02662124938005311,0.37012171192867266,0.0037596779946376326,0.35888785054644745,0.11024138167931037,0.06773396349112691
LUX,2011,0.004400077411700014,0.05740041382703186,1.0,0.017361563282256076,0.3684512053074039,0.004661884504637463,0.3491552538669675,0.1155993618960802,0.0829706920750676
LUX,2012,0.018388250375590512,0.059041896571019666,1.0,0.026470653069668212,0.34477471351684974,0.0048602091098080774,0.33628280694138746,0.12218773421417647,0.08799416011856111
LUX,2013,0.005373059245082344,0.0706974837528819,1.0,0.029923244497477304,0.3477314088320612,0.005016654003183711,0.3350396397478443,0.08275694903187454,0.12346199606082997
LUX,2014,0.004818923442436211,0.06395594997252792,1.0,0.021284812206642263,0.34702931747920335,0.005190716096337858,0.3546580459271784,0.08528728913244571,0.11777494574322783
LUX,2015,0.005064747678106228,0.06548172346907524,1.0,0.0181163718154686,0.349243573693236,0.004877103199090378,0.347945354951851,0.08627802216106097,0.1229931030321116
LUX,2016,0.006752719186270752,0.06667768261074603,1.0,0.025126168688733182,0.3479572717705662,0.00561567743352498,0.35677507146389215,0.0863902237313702,0.10470518511489639
