COUNTRY,COUNTRY_label,TIME_PERIOD,"General public services, Transactions","Defence, Transactions","Public order and safety, Transactions","Economic affairs, Transactions","Environmental protection, Transactions","Housing and community amenities, Transactions","Health, Transactions","Recreation, culture and religion, Transactions","Education, Transactions","Social protection, Transactions",sector_sum_before_norm,sector_sum_pct
KAZ,"Kazakhstan, Republic of",2017,5.344642202153546,5.731715332858705,4.311765790420404,30.16307414460836,1.0483380506940607,4.507881953845143,11.154162686813276,3.3506502576612323,14.341882473017748,20.045887107927534,100.00000000000023,100.0
KAZ,"Kazakhstan, Republic of",2018,7.546360308033097,7.827077566276021,5.021598666612542,11.651015002099028,1.5762491920664183,7.10045991341718,10.771146010460553,3.8663591205235623,17.904520271817155,26.735213948694447,100.00000000000036,100.00000000000001
KAZ,"Kazakhstan, Republic of",2019,9.59099152096215,7.853624163254748,4.468674294212655,6.646597354540538,1.6243406664149682,7.381159423425389,9.984556236427268,3.2528398518010273,18.960173745094977,30.237042743866265,100.00000000000017,99.99999999999999
KAZ,"Kazakhstan, Republic of",2020,7.0121716513747,6.811938528531466,3.914149313709524,7.972366584619279,2.033703985123226,10.112852114905412,11.906760574243417,2.970727750657287,20.164926927159144,27.10040256967655,99.99999999999969,100.0
KAZ,"Kazakhstan, Republic of",2021,6.853735879652032,6.55095094771833,3.911219629688181,16.08791392531037,1.663108371936095,8.174813929082854,13.590802316899426,2.9555467082558544,24.087131561114646,16.124776730342212,100.00000000000011,100.0
KAZ,"Kazakhstan, Republic of",2022,7.220851192096259,7.438608750620054,4.638279645731989,4.78279369135006,1.5192261893049785,7.577932469538131,14.335188370506694,3.26204055156852,24.947048339839707,24.2780307994436,99.99999999999997,99.99999999999999
KAZ,"Kazakhstan, Republic of",2023,9.592656781464584,6.447746095413093,4.211559545279624,12.789420583135236,1.3001149734760835,8.07271879442182,11.039517892228574,3.0150493039621145,19.947152576325642,23.58406345429323,99.99999999999996,100.00000000000001
KEN,Kenya,2017,43.01575982129275,5.6595471966311,5.967265401560553,21.32281965320829,0.4951336060587109,2.739877305311021,2.479459696250957,0.3910143613568652,14.25657335932408,3.672549599005665,100.0,100.0
KEN,Kenya,2018,39.73049947863675,6.608211335539262,6.778851627430392,17.239187360058697,0.5120112332544813,2.8442759375954396,2.7939015861369776,0.3795018405839267,18.634218054528986,4.47934154623507,100.00000000000001,100.0
KEN,Kenya,2019,24.309400827707638,5.789447394332371,6.77886689920267,18.070734193436586,0.2985783423828049,3.4288946589031215,3.1207519485584028,0.33802210088571655,18.520039337168036,19.345264297422638,100.00000000000001,99.99999999999997
KEN,Kenya,2020,31.0538432113809,4.98728540443414,6.242452276364811,20.55648980839826,0.8368733104478774,4.552294783508014,7.583016663849457,0.8026843474276927,17.92133301065071,5.463727183538135,100.0,100.0
KEN,Kenya,2021,43.23069257619493,5.784533939515903,5.880916699467295,15.94157882891158,0.4251846075092566,2.93128666073927,3.33141256422707,0.2509001683273371,16.38459562826325,5.838898326844111,100.0,100.0
KEN,Kenya,2022,44.05458741679768,5.880188647690405,6.284911529584908,16.346121684449944,0.30437836572231336,1.9634076997692083,2.9501287754624212,0.5753085593872296,15.857778372411952,5.783188948723953,99.99999999999999,100.0
KEN,Kenya,2023,46.31676311317812,5.191879603201293,5.813759036154989,13.722940504223633,0.23928502812556937,1.7150442175099732,2.8000516465792247,0.27981879165234824,18.42917570333481,5.491282356040056,100.00000000000006,100.0
KGZ,Kyrgyz Republic,2016,10.5459237433838,0.0,0.3837968321588428,15.434596598347316,0.5974348463361681,5.181029147343969,10.271276327668426,3.786375196266012,23.206300146769998,30.593267161725475,89.07008083744688,100.00000000000001
KGZ,Kyrgyz Republic,2017,10.158672422337549,0.0,0.45728896189904156,17.215196560443303,0.5409440068589252,5.4690719225802695,10.38254878210195,3.33280699666578,21.954798560617466,30.48867178649572,89.62183750985336,100.0
KGZ,Kyrgyz Republic,2018,11.689654266389537,0.0,0.4539236967460296,11.540589194910664,0.5756507451076768,5.718286251354843,10.586195669459912,2.8300435737764564,22.440928433916035,34.16472816833885,89.76421979123009,100.0
KGZ,Kyrgyz Republic,2019,11.198124728043457,0.0,0.0,13.986160043793774,0.44838089356147276,4.547029181814353,10.395014247013743,2.636160745617113,22.30068919051697,34.48844096963913,89.97577677247594,100.0
KGZ,Kyrgyz Republic,2020,8.998960955084518,10.52913282690822,0.0,9.699513582033124,0.3159151909227828,3.8708576646687898,10.98044227890788,1.8970026426770232,20.81489790173525,32.89327695706241,100.0,100.0
KGZ,Kyrgyz Republic,2021,9.185368238742106,12.307441222702238,0.0,13.363931946830728,0.28105732291705615,3.9252389735801496,11.067474179739378,1.9877597476185258,19.711173364173806,28.17055500369601,100.00000000000001,100.0
KGZ,Kyrgyz Republic,2022,9.2208824425012,14.20821197612826,0.0,15.4573955209801,0.3408037187345705,4.550156868344708,8.993851999548118,2.043360004679385,20.98124862729446,24.2040888417892,100.0,100.0
KGZ,Kyrgyz Republic,2023,11.14326683962904,13.686897276595781,0.0,13.978265061342332,0.7740627016527625,4.796040908243456,8.81158312003982,2.350104789633069,19.77449663270536,24.68528267015839,100.0,100.00000000000001
KGZ,Kyrgyz Republic,2024,10.82796290796377,11.58264124401547,0.0,16.86320183226984,0.7607279438177265,6.71562128243826,8.502568177196695,2.368511488688134,17.19221781404013,25.186547309569974,100.0,100.0
KIR,Kiribati,2016,33.23208722167628,0.0,5.889028218940099,29.825958739888176,1.9555028436136779,0.0,14.652096465028272,0.0,12.888054565932293,1.557271944921204,100.00000000000006,99.99999999999999
KIR,Kiribati,2017,24.51282714739196,0.0,5.988313152316317,40.5127400399082,2.112884536688321,0.0,12.78230682767332,0.0,12.54888413087075,1.542044165151126,100.0,100.0
KIR,Kiribati,2018,27.364518641979846,0.0,7.335459377670123,31.029347413418627,2.1902475017320957,0.0,15.420772818899847,0.0,15.139717172999816,1.5199370732996278,100.00000000000001,99.99999999999999
KIR,Kiribati,2019,20.523453526678576,0.0,5.8514068639582195,45.61088039016125,1.6795622713884448,0.0,11.95538149640158,0.0,12.193635276080911,2.1856801753310102,100.00000000000007,100.0
KIR,Kiribati,2020,27.00125152609213,0.0,5.177601085478896,41.29147040999288,1.6424676947667547,0.0,11.096595000473664,0.0,12.456448411789456,1.3341658714062297,99.99999999999996,100.0
KIR,Kiribati,2021,40.50586684710158,0.0,5.669423670879151,25.45002654351538,1.7268413100456497,0.0,10.321213572290642,0.0,12.90967901845972,3.416949037707899,100.00000484165679,100.0
KIR,Kiribati,2022,19.493488922301232,0.0,5.1342811641671835,29.127211243077333,1.4565808244077085,0.0,11.277751326469096,0.0,16.120997189800317,17.389689329777134,100.00000000000003,100.0
KIR,Kiribati,2023,18.828064548201027,0.0,4.4659529299255745,34.48400926772497,1.4639839492754487,0.0,10.426034731533578,0.0,13.54200002795262,16.789954545386763,99.99999446105645,100.0
KOS,"Kosovo, Republic of",2016,11.22636400028257,2.594956083547225,9.11707914380578,22.70292226905597,0.6222478630466008,2.384792898014929,9.88061318200014,2.25410318600325,16.49221748651894,22.72470388772459,100.0,100.0
KOS,"Kosovo, Republic of",2017,11.92033979353605,1.963939129700993,8.778937301341735,23.56164383561644,0.5586340749908582,1.985316868723805,10.04809991280133,2.696407977272088,15.90672554921099,22.57995555680572,100.0,100.0
KOS,"Kosovo, Republic of",2018,11.418682915278898,2.376340757532719,9.016270877517007,22.992860046848726,0.8409229448075315,2.2665819935725544,10.215960501429029,2.9184583079114765,15.434778314083117,22.519143341018925,100.00000000000001,99.99999999999997
KOS,"Kosovo, Republic of",2019,12.156194507403272,1.9589344422755621,8.755447117249506,23.498569758686763,0.5573549858601559,1.9798745510864104,10.021000473901731,2.6891156559997884,15.86398403550897,22.519524472027843,99.99999999999999,100.0
KOS,"Kosovo, Republic of",2020,13.056204775145549,2.6615250886317554,8.949487933679242,21.130025173226517,0.41017303710600017,1.8452201726524085,11.286780982927098,2.3309545712157105,13.7694883245515,24.560139940864218,100.00000000000001,100.0
KOS,"Kosovo, Republic of",2021,13.439764340694852,3.9914356063324457,8.980988099945536,16.02520597175369,0.250974312473793,1.740112450156964,12.02613041348747,2.660371990084678,14.649581754555967,26.23543506051461,100.0,100.0
KOS,"Kosovo, Republic of",2022,18.88008067823852,1.948542737394297,8.538237122829418,16.32532669772287,0.3145346015463935,1.873909058903744,9.504788790422344,2.157883865984799,13.83760520307023,26.61909124388738,100.0,100.0
KOS,"Kosovo, Republic of",2023,16.397610427209205,3.4118387026658974,9.261118374309518,17.350482290668477,0.2740860789396595,1.7576021679111788,10.375858340417029,2.7958052134661644,13.736353088751596,24.639245315661267,100.00000000000001,100.0
LBN,Lebanon,2016,55.47003535213174,8.28685563638362,5.444730791782426,14.152824301784047,0.1199474541239684,0.32952648936643525,2.6297742382458607,0.398571477653312,7.546020302566227,5.621713955962374,100.00000000000009,100.0
LBN,Lebanon,2017,51.75435120633624,9.797944073870896,5.862480829875202,16.206051289163124,0.07948513557599857,0.39802000291009715,2.927691573101206,0.3854082101067886,7.357372461873555,5.231195217186895,99.99999999999991,99.99999999999999
LBN,Lebanon,2018,36.95892973111338,9.336289507767642,5.963418536187904,17.291386637873423,0.1271676771764669,0.5556322936556158,2.7451080423121677,0.46726435987488846,7.185568112512161,19.36923510152635,100.00000000000006,100.0
LBN,Lebanon,2019,39.10969713640171,9.601056307126022,5.966937389983783,13.847966424953034,0.14268083003947032,0.5220610867779706,3.0358539528393678,0.39261580644237537,6.888968863142431,20.49216220229383,100.00000000000004,100.0
LBN,Lebanon,2020,23.2629319120272,13.297335297426091,7.6364382164472,12.029530950567995,0.13348692129872122,0.27351576248052917,4.615282638338157,0.44332670566533383,8.938413305684284,29.369738290064497,100.00000000000021,100.0
LBN,Lebanon,2021,26.47142848119342,13.772729721448474,7.728863150737725,9.39229662771181,0.09613873260343118,0.15967310084060501,5.2814725019253705,0.4651643966955531,9.417975147399625,27.214258139443988,100.00000000000011,100.0
LBN,Lebanon,2024,33.88023046398443,12.32489871867986,6.247182110380635,5.220900133324393,0.0919972621167979,0.3387552689080645,2.653590778369277,0.6741663079297426,5.312269073115704,33.25600988319109,100.0,100.0
LTU,"Lithuania, Republic of",2016,12.503534714220876,4.29853400017496,4.262263458270185,9.98237689810976,1.546488875463663,1.0644443264752528,13.824003756404915,2.9690403148082662,13.895131702218178,35.65418195385394,100.00000747692117,100.0
LTU,"Lithuania, Republic of",2017,11.102760589351252,4.870012943032925,4.4067232850481375,9.491533838052517,1.4632222832928499,1.272168933174944,13.731224623676882,3.2185741387564053,13.620779773408273,36.82299959220581,99.99999290792766,100.0
LTU,"Lithuania, Republic of",2018,9.880054550490728,5.054305023854212,4.026896967993187,9.090691224378427,1.440780729351843,1.45988192785031,14.055019720033398,3.229407396459489,13.30781209950142,38.45515036008698,100.0,100.0
LTU,"Lithuania, Republic of",2019,9.645619316372809,4.725042426428532,4.000083348926921,8.975608136668225,1.518045307558423,1.39833129091183,14.55997446791628,3.3628525487436707,13.25870111881219,38.55574203766112,100.0,100.0
LTU,"Lithuania, Republic of",2020,7.944443428818696,5.336536386593312,3.5498538535489863,13.662092330180728,1.2530675300448797,1.4839532911833988,13.863073148235227,3.3188550124303164,12.155485349640468,37.432639669323976,100.00000000000001,99.99999999999999
LTU,"Lithuania, Republic of",2021,7.888717678907802,4.892183165892244,3.4094696922349064,11.082006361284122,1.4225627103903626,1.6474604673502182,15.665751147807622,3.1821713970999594,12.685916236653105,38.12376114237965,100.00000473478954,99.99999999999999
LTU,"Lithuania, Republic of",2022,7.634148606300085,5.785416380196548,3.392662293437892,11.471297834263368,1.5261079906433892,1.7159903186514402,14.263989807951253,3.361216629738389,13.459514127835865,37.389656010981774,99.99999590391266,100.0
LTU,"Lithuania, Republic of",2023,8.826379798768993,6.7918258123824,3.3158391780931504,8.811400093976175,1.475348067962004,1.8048906552518107,14.185856865863618,3.322088000524945,13.82206039579685,37.64431113138005,100.0,99.99999999999999
LUX,Luxembourg,2016,11.939218253076126,0.7822245366242989,2.441567956319106,13.14127865308928,1.78088517146966,1.2536800017750087,11.938986575250157,2.889592773647824,10.893050297879766,42.939515780868774,100.000004455343,100.0
LUX,Luxembourg,2017,11.587347963757347,0.8176419205507003,2.487713078058644,13.133041406809939,1.9843312076785664,1.2485324557931559,12.1261648423209,2.9100707964720103,10.792880872851168,42.91227545570758,99.99999164268743,100.0
LUX,Luxembourg,2018,12.157768178297962,0.9779686071521931,2.6240399574114575,12.255175629702226,2.1000147219556493,1.3425683319827377,12.139837237932747,2.9995777921090556,11.087211502922674,42.31583804053331,99.99999606259559,100.00000000000001
LUX,Luxembourg,2019,11.796764383188979,0.8845139676756087,2.8504648270907524,12.223863982163522,2.081544567354939,1.3317276849000488,12.059497360380956,2.963160580296601,11.194262064545473,42.61420058240312,99.99999627032867,100.0
LUX,Luxembourg,2020,10.76418185604906,1.540222576944672,2.730263230673513,12.30530923611468,2.220172215735048,0.8940544561372086,12.33550786582668,2.596345764370577,10.64338073279873,43.97056206534983,100.0,100.0
LUX,Luxembourg,2021,10.66206557966666,1.005214125070383,2.825215401639628,12.68446975832058,2.178502314979349,1.051706621600924,12.74595158591719,2.73712435558176,10.97714254863554,43.13260770858798,100.0,100.0
LUX,Luxembourg,2022,10.706314146716286,1.1506284633516872,2.7949630924288944,12.468734012024864,2.248836200003356,1.0346458361514341,12.316549942375833,2.83678820307169,10.708711651824695,43.73382845205126,100.00000294896086,100.0
LUX,Luxembourg,2023,11.708983362411729,1.1429675950425366,2.8328593250438634,13.129976079902384,2.3675172415282133,1.2944199446103584,11.664808882775096,2.817885237561384,10.708326208771163,42.332256122353286,99.99999473392413,100.00000000000001
LUX,Luxembourg,2024,11.50416998462777,1.4751227348668883,2.7547819797546036,12.632820976157339,2.2294836277072205,1.2255099210316773,12.013603704670922,2.7726355881613047,10.767243053487501,42.62462842953477,100.00000496623346,100.0
LVA,"Latvia, Republic of",2016,11.399400105764679,4.320319915539738,5.684246669659159,15.019089504333518,1.4175770294347498,2.3630316360946004,9.839649846744306,3.8254119052485636,14.794515763660648,31.336757623520022,100.00000000000001,100.0
LVA,"Latvia, Republic of",2017,10.69362142952487,4.339626276097416,6.117610912921638,15.31338302360904,1.426108059032141,2.867938097430351,9.213371776945584,4.426077704715543,15.14265945064135,30.45960326908207,100.0,100.0
LVA,"Latvia, Republic of",2018,10.40154292525641,5.368651873163897,5.600845592661931,15.64058956618902,1.47338247724678,2.856784864052124,10.2365066125493,4.188722623483213,14.84074712309238,29.39222634230495,100.0,100.0
LVA,"Latvia, Republic of",2019,10.49377577454149,4.958505021310355,5.841229037887343,13.43467224981838,1.512672786173879,2.687130823356925,10.90702223570084,3.814186031004285,14.99247676454514,31.35832927566137,100.0,100.0
LVA,"Latvia, Republic of",2020,9.100686773935482,5.753934395769358,5.214947354448282,17.497596964215074,1.3277381883036323,2.6877102414577165,10.939974154118252,3.2444115977554033,13.529381550718872,30.703618779277935,99.99999999999999,100.0
LVA,"Latvia, Republic of",2021,8.625447473667734,5.343136961075201,4.886482382441383,17.704099608054687,1.2535389963935697,2.2255367186485375,14.024975274478269,3.2122332224431145,12.744096677622489,29.980452685175006,100.00000000000001,100.0
LVA,"Latvia, Republic of",2022,8.010859645691996,5.418590891085138,4.801178101699336,18.2763085979612,1.076826070169633,1.9988492260481074,12.76007742026064,3.1567559707367465,12.805124328715193,31.695429747632016,99.99999999999999,100.0
LVA,"Latvia, Republic of",2023,8.753422822444543,7.167280797914372,5.931880290468726,14.75853037597046,1.141813885979785,2.113416776402676,12.12888674224102,3.006909420841515,13.975796370521913,31.022062517214994,100.0,100.0
MAC,"Macao Special Administrative Region, People's Republic of China",2016,13.442509112623991,0.0,13.95130483009465,13.959020934459678,1.647787734132052,2.083691690444413,10.3056995605567,4.533620066013168,14.894262279495003,25.18210379218035,100.0,100.0
MAC,"Macao Special Administrative Region, People's Republic of China",2017,13.43689251497803,0.0,17.170405418686,13.88543519618119,1.194854431432173,2.074282871575222,9.76320763408436,4.270433568148074,13.936901123692099,24.26758724122285,100.0,100.0
MAC,"Macao Special Administrative Region, People's Republic of China",2018,13.653456571011072,0.0,19.0893719357596,13.94717333933961,1.2663124682827591,1.7297642204836272,9.180628771327138,4.239352221875935,14.456686809914443,22.437253662005823,99.99999999999999,100.0
MAC,"Macao Special Administrative Region, People's Republic of China",2019,10.4654419641356,0.0,14.34769946612314,15.411544588803249,1.828364367027632,1.807298011419526,10.74181127412272,4.544457708696785,15.55207296021959,25.30130965945176,100.0,100.0
MAC,"Macao Special Administrative Region, People's Republic of China",2020,8.833880613313124,0.0,12.449087029939086,23.051282177867744,1.9752749912394982,1.2827121605933245,10.483487495100016,2.592387536100763,12.298882679116867,27.033005316729565,100.00000000000003,100.0
MAC,"Macao Special Administrative Region, People's Republic of China",2021,8.636092969866196,0.0,11.951119048969941,17.472392748205152,2.5436242457987563,1.7608746012195402,13.221674901262293,2.7406477222144856,12.866915503665302,28.806658258798347,99.99999999999999,100.00000000000001
MAC,"Macao Special Administrative Region, People's Republic of China",2022,7.7103784366837385,0.0,9.782210002907506,14.28145980165205,1.675426212786682,2.329472309390845,12.03836402534245,2.044010303269067,10.1243173391996,40.01436156876807,100.0,100.0
MAC,"Macao Special Administrative Region, People's Republic of China",2023,9.113272009208849,0.0,13.096572657102392,19.921842974911623,2.5460705869396736,4.540191156744388,11.549780241400992,2.7614441511506795,13.662919818103592,22.807906404437823,99.99999999999999,100.00000000000003
MDA,"Moldova, Republic of",2016,10.60137095409656,1.131594260316203,6.911721616256659,9.492680953972753,0.3561509287574336,2.362233970113036,13.42375357492169,2.429089648512461,17.66042267645566,35.63098141659754,100.0,100.0
MDA,"Moldova, Republic of",2017,10.41608586562587,1.04232388889704,7.412549704341702,9.949855472246268,0.269063724267457,2.412402975657711,13.331584816515782,2.445600340410547,17.75655510395727,34.96397810808035,100.0,100.0
MDA,"Moldova, Republic of",2018,9.313542105289645,1.079201260214498,7.341521148687528,11.09851045733104,0.1935952517157673,2.555658634868283,13.083616708243232,2.548444946979394,17.55123815403405,35.23467133263657,100.0,100.0
MDA,"Moldova, Republic of",2019,9.373010628171624,0.9264030944773519,6.551209841214023,10.922977585652877,0.25009245842402333,2.3531426769896746,13.088171990857225,2.788303554647475,18.372246709389522,35.37444146017618,100.00000000000003,99.99999999999997
MDA,"Moldova, Republic of",2020,8.995247700962743,0.8874051792143557,6.510731570169429,12.12709738528016,0.3462545277863458,2.42992337907296,13.63481270591704,2.365503932042943,17.17365135430969,35.52937226524434,100.0,100.0
MDA,"Moldova, Republic of",2021,8.325702475811909,0.9554524559980978,6.233485950483761,10.358294670999289,0.37725496412176035,2.6512708273637875,16.494601498533775,2.3887530711407265,16.336578733988915,35.87860535155797,100.00000000000001,100.0
MDA,"Moldova, Republic of",2022,8.202605848913366,0.8919622771588716,6.250709843764633,10.8419294998117,0.3694176391941355,2.878329291790121,13.60349571901943,2.31971960922229,15.79878096164154,38.84304930948391,100.0,100.0
MDA,"Moldova, Republic of",2023,9.757692937454557,1.298367453939091,5.69359240729916,9.556880354896155,0.3508069408022832,3.187380112682413,13.52324700456685,2.526573519717726,15.93639153278454,38.16906773585722,100.0,100.0
MDG,"Madagascar, Republic of",2016,29.02172859390583,6.554632808582871,3.9585271073614243,10.545254603255993,1.511832224494639,3.099276812843683,9.358412045447587,0.4923410504474417,19.656133760350443,15.801860993310093,99.99953790535189,100.0
MDG,"Madagascar, Republic of",2017,35.275680233020296,6.11999297010451,3.708718131757193,11.75442485946601,1.2373586825981135,2.816384351121776,4.658051723956649,0.511223921621372,17.472712256441763,16.445452869912298,100.00011940403871,99.99999999999999
MDG,"Madagascar, Republic of",2018,29.738478976020616,6.512339309922814,4.243098323413789,14.85680331359012,1.7727159823152225,3.684477299650398,6.197931690353441,0.4610397609435794,17.571105845367395,14.962009498422624,99.99982125029659,100.0
MDG,"Madagascar, Republic of",2019,31.5411617273334,6.8182854379068,3.951567581586251,16.044513946458725,1.4098704018051875,2.507729303624496,7.441529174948856,0.620561987896575,15.837683039897927,13.827097398541785,100.00000000000003,100.0
MDG,"Madagascar, Republic of",2020,37.191319081133564,6.662880150331632,3.721160006610511,14.607733299235564,1.2905119454656944,2.912957239094976,5.812602231355476,0.997636341934024,14.516119653749593,12.287080051088974,99.99999999999997,100.00000000000001
MDG,"Madagascar, Republic of",2021,39.46131169816017,7.113222476122555,4.1556607130588,16.047542579813154,0.6089926738350783,1.5001351819288844,3.7313493348323,0.6457303426353291,15.193777511853074,11.542277487760643,99.99999999999997,99.99999999999999
MDG,"Madagascar, Republic of",2022,29.189823494608248,7.460238534604705,3.862585520875719,22.142671697109638,0.40521400287079234,2.8612999147958447,5.080801080096051,0.30328392415820743,15.956093135230054,12.737988695650735,99.99999999999997,100.0
MDG,"Madagascar, Republic of",2023,28.604454602253572,6.641093473996694,3.5769800496809516,19.90265458961319,0.32430440511032077,3.0377680834603513,4.263815579883342,1.0299706943004852,14.810334607543666,17.808623914157426,100.00000064514494,99.99999999999999
MDG,"Madagascar, Republic of",2024,26.64559455121741,6.942956805930714,3.477359153314832,21.00663046757798,0.3902226051191038,2.2912299853054807,3.661438609827944,1.087588361186825,13.613036159993783,20.88394330052594,99.99999999999962,100.00000000000001
MHL,"Marshall Islands, Republic of the",2016,27.3408239950395,0.0,5.32820968845065,18.0238781001406,4.70008951279799,1.46018194804021,14.997127600177498,0.0744211711433673,27.046869403589096,1.02839858062109,100.0,100.0
MHL,"Marshall Islands, Republic of the",2017,20.591414604909524,0.0,4.731886964137407,17.27796349058682,5.620013058200197,1.7865637170859625,19.258922998870023,0.13649500679887816,24.837925414192732,5.758814745218458,99.99999999999987,100.00000000000001
MHL,"Marshall Islands, Republic of the",2018,26.12958995345999,0.0,5.241964180384659,17.037088432437198,5.246894561205629,0.3564706273205769,19.000265610703792,0.13561178988887496,24.807340864483294,2.044773980115989,100.00000000000003,100.0
MHL,"Marshall Islands, Republic of the",2019,23.61393251414161,0.0,5.507448531756133,19.241528767723608,6.166063415881263,0.39814323799136014,17.828230347832907,0.15146526248740405,24.80937301288121,2.283814909304511,99.99999999999996,100.0
MLT,Malta,2016,16.49528420106717,1.5800880698013557,3.047095657413408,12.75871965052573,2.949260522731022,0.692403687452196,14.727551095937905,2.9755438134925223,13.129490657354975,31.64456264422372,100.00002597163792,100.0
MLT,Malta,2017,15.727206680871712,1.7286509221121822,3.093924699963882,12.77777926813892,2.714256553531184,0.8746658576444432,15.12741490329168,3.5930927126298915,12.61625934690153,31.74674905491458,100.0,100.0
MLT,Malta,2018,14.191257486706679,1.7811966087557503,3.1386998193898967,16.286792891505385,2.9982040813555817,2.025531488822072,14.28453240141858,3.4528052690462627,12.664069026406747,29.17691092659304,100.00002121331238,100.0
MLT,Malta,2019,14.43241926359646,1.8342939648431094,3.3532145024978783,15.2289244564729,3.374784715704787,2.0179455522200707,14.627632642555612,3.0277736649522575,13.032990235201842,29.070021001955084,99.99999999999999,99.99999999999999
MLT,Malta,2020,11.95379804437709,1.138124975988575,3.19462899202357,22.50193416166677,3.097440680189018,1.416491907653054,15.68320286573871,2.887017800911176,11.70315188865588,26.424208682796156,100.0,100.0
MLT,Malta,2021,13.181453206303331,1.3508074846560656,3.4288734320618026,21.88513993172297,2.948930284479512,1.2784647901050763,15.4041133162101,3.2765250084802737,11.75130898769034,25.494383558290533,99.9999847955688,100.0
MLT,Malta,2022,12.3620527741241,1.2102125941188904,3.658905224901205,22.325716182384557,3.1019378305100993,1.5336177024495785,14.263321540706347,3.897391798229144,11.678303139995748,25.96854121258032,100.00001452592326,99.99999999999999
MLT,Malta,2023,12.929969375843198,1.1814255768841406,3.911766612251935,20.09765250435841,3.333295467985628,2.125128046128012,14.13279110155419,4.204670668365706,11.370589717152537,26.71271092947624,99.99998663576142,100.0
MMR,Myanmar,2016,12.342068854681887,17.857315317057783,2.8239272967952975,45.08955037208596,0.25090178998828877,3.0899541896438567,4.256760216365776,0.7972770980331152,9.683895362780461,3.8083495025675567,100.0000000000001,99.99999999999999
MMR,Myanmar,2017,16.289338766148198,15.332517915516899,2.2905455511994597,44.52025884779659,0.026253142762916192,3.288785409413469,5.248171032962509,0.7058881576062729,8.584399960278878,3.7138412163148296,100.00000000000001,100.0
MMR,Myanmar,2018,15.699430209434187,15.817212045342686,4.407236295153706,40.61389190065256,0.3292208186112187,3.778896385970877,4.261727871830926,0.9836549120761741,9.68124270726358,4.427486853664086,100.00000000000009,100.00000000000001
MMR,Myanmar,2019,14.032533497113404,16.272409768444202,2.7685128134429906,42.69387371874161,0.17496744649292603,4.33578059028046,4.330475664384751,1.01803564859805,9.820047926232611,4.5533629262690205,99.99999999999999,100.00000000000003
MNG,Mongolia,2016,59.57953398009433,2.846216213409226,8.114515901324012,16.381180955962133,0.5898228819596937,0.7198692292018831,6.65407358449019,0.5433697170292666,4.54504243547694,0.026375101052326277,79.14602956785315,100.0
MNG,Mongolia,2017,23.12782641195894,2.392271765053709,7.375840172380066,7.789844967322851,0.5680710458934092,0.789328630258405,6.15021672854127,0.4864883782440826,2.821898009799861,48.49821389054741,100.0,100.0
MNG,Mongolia,2018,26.014453892086188,2.7497264754433046,7.94008352700208,7.96347143788355,0.9530448458265931,0.2566073924669776,11.134446068288971,1.2393248927942873,20.483349426023103,21.265492042184963,99.99999999999999,100.00000000000001
MNG,Mongolia,2019,36.20797680266022,3.270022707386163,5.409551769296852,6.8164676680946625,0.9531858225602384,0.9635006527046436,6.82873153971376,1.9322467377075232,14.077556960282875,23.540759339593066,100.0000000000004,100.0
MNG,Mongolia,2020,35.04083322079592,2.891094883736321,4.510179742208762,6.62616056114573,1.1664074124288062,0.9856496941181334,6.525508302019982,1.7620731245251815,11.256776490199025,29.235316568822128,100.00000000000014,99.99999999999999
MNG,Mongolia,2021,30.85429439879591,2.4716190340209168,4.285483166382853,7.023130519410244,1.1194150633647526,0.8953158098450952,4.329293839015753,1.5022756894952165,9.987043389825416,37.53212908984384,100.00000000000028,100.0
MNG,Mongolia,2023,25.6594736680693,2.9864688132147386,5.3212807818716374,8.033045863995273,0.8727026067178391,2.836744767255097,9.519210172494356,2.2305788831565594,14.611544083350966,27.92895035987423,100.00000000000009,100.0
MNG,Mongolia,2024,28.048659195164145,3.30626578438551,5.827583335676697,9.753786632349875,0.9375090237391202,2.845989288253701,8.461971574935898,1.8068379734312567,13.84354196841876,25.16785522364504,100.0,100.0
MOZ,"Mozambique, Republic of",2016,29.502701685948868,3.891315898791211,9.297481742735764,15.610876320772366,0.6447819630580345,4.60284001162294,9.679445016791705,0.7011841439391516,21.950996175215177,4.11837704112478,100.0000000000001,99.99999999999999
MOZ,"Mozambique, Republic of",2017,31.8579247129922,4.0341009074990035,10.233170852881425,12.311202752831562,1.0868949958470964,4.414191903378097,9.472337606268031,0.5973722955011599,23.848671155327136,2.1441328174742815,100.00000000000006,100.0
MOZ,"Mozambique, Republic of",2018,31.03580370203613,4.528900187498694,9.485594088566211,18.1752865270209,1.422667319166767,3.6371076370324635,8.814421554069602,0.4907218570305755,19.8811247383664,2.528372389212261,100.0,100.0
MOZ,"Mozambique, Republic of",2019,36.6060033083716,4.735623440467397,10.60530586912063,9.487031255012344,1.287364582209948,3.9404473644023943,8.504549255518189,0.5018486131230236,21.93555059119455,2.396275720579928,100.0,100.0
MOZ,"Mozambique, Republic of",2020,28.553494628089314,6.928299627063411,13.316100567546584,9.3663024229437,1.8077846342913633,3.6974884734050875,10.537417010254908,0.47531267845270414,20.664856952479212,4.652943005473695,100.00000000000003,100.0
